Episode   369 | score=   764 | reward=    7.64 | moves=  98 | max_tile=   64
Episode   370 | score=  2648 | reward=   26.48 | moves= 226 | max_tile=  256
Episode   371 | score=   704 | reward=    7.04 | moves=  94 | max_tile=   64
Episode   372 | score=  2984 | reward=   29.84 | moves= 248 | max_tile=  256
Episode   373 | score=  2412 | reward=   24.12 | moves= 205 | max_tile=  256
Episode   374 | score=  1152 | reward=   11.52 | moves= 123 | max_tile=  128
Episode   375 | score=  2144 | reward=   21.44 | moves= 188 | max_tile=  256
Episode   376 | score=   624 | reward=    6.24 | moves=  85 | max_tile=   64
Episode   377 | score=  1092 | reward=   10.92 | moves= 116 | max_tile=  128
Episode   378 | score=  2544 | reward=   25.44 | moves= 218 | max_tile=  256
Episode   379 | score=  1280 | reward=   12.80 | moves= 133 | max_tile=  128
Episode   380 | score=  1232 | reward=   12.32 | moves= 127 | max_tile=  128
Episode   381 | score=   668 | reward=    6.68 | moves=  92 | max_tile=   64
Episode   382 | score=   696 | reward=    6.96 | moves=  91 | max_tile=   64
Episode   383 | score=  2448 | reward=   24.48 | moves= 209 | max_tile=  256
Episode   384 | score=   292 | reward=    2.92 | moves=  56 | max_tile=   32
Episode   385 | score=  1160 | reward=   11.60 | moves= 118 | max_tile=  128
Episode   386 | score=   588 | reward=    5.88 | moves=  80 | max_tile=   64
Episode   387 | score=  2352 | reward=   23.52 | moves= 198 | max_tile=  256
Episode   388 | score=  1396 | reward=   13.96 | moves= 145 | max_tile=  128
Episode   389 | score=  1452 | reward=   14.52 | moves= 150 | max_tile=  128
Episode   390 | score=  1436 | reward=   14.36 | moves= 148 | max_tile=  128
Episode   391 | score=   464 | reward=    4.64 | moves=  76 | max_tile=   32
Episode   392 | score=  1472 | reward=   14.72 | moves= 153 | max_tile=  128
Episode   393 | score=   452 | reward=    4.52 | moves=  75 | max_tile=   32
Episode   394 | score=   840 | reward=    8.40 | moves= 107 | max_tile=   64
Episode   395 | score=   552 | reward=    5.52 | moves=  79 | max_tile=   64
Episode   396 | score=  1736 | reward=   17.36 | moves= 164 | max_tile=  128
Episode   397 | score=   592 | reward=    5.92 | moves=  82 | max_tile=   64
Episode   398 | score=  1428 | reward=   14.28 | moves= 148 | max_tile=  128
Episode   399 | score=   584 | reward=    5.84 | moves=  81 | max_tile=   64
Episode   400 | score=   532 | reward=    5.32 | moves=  75 | max_tile=   64
Episode   400: avg score=  1267.3 | avg reward=    12.7 | best tile= 256 | epsilon=0.135
[Evaluation] avg score=1335.0 | avg reward=13.4 | avg moves=134.0 | best tile=512
Saved checkpoint to 'bin/dqn.chkpt'
Exported Q-network weights to 'logs/q_weights_1200.csv'
