Episode     1 | score=  1512 | reward=   15.12 | moves= 162 | max_tile=  128
Episode    35 | score=  1576 | reward=   15.76 | moves= 162 | max_tile=  128
Episode    36 | score=  1152 | reward=   11.52 | moves= 125 | max_tile=  128
Episode    37 | score=   584 | reward=    5.84 | moves=  81 | max_tile=   64
Episode    38 | score=  1136 | reward=   11.36 | moves= 121 | max_tile=  128
Episode    39 | score=  1032 | reward=   10.32 | moves= 112 | max_tile=  128
Episode    40 | score=   708 | reward=    7.08 | moves=  91 | max_tile=   64
Episode    41 | score=  1612 | reward=   16.12 | moves= 164 | max_tile=  128
Episode    42 | score=   604 | reward=    6.04 | moves=  85 | max_tile=   64
Episode    43 | score=  1244 | reward=   12.44 | moves= 129 | max_tile=  128
Episode    44 | score=   704 | reward=    7.04 | moves=  94 | max_tile=   64
Episode    45 | score=   576 | reward=    5.76 | moves=  79 | max_tile=   64
Episode    46 | score=  1400 | reward=   14.00 | moves= 145 | max_tile=  128
Episode    47 | score=  1360 | reward=   13.60 | moves= 142 | max_tile=  128
Episode    48 | score=  1188 | reward=   11.88 | moves= 130 | max_tile=  128
Episode    49 | score=  1368 | reward=   13.68 | moves= 143 | max_tile=  128
Episode    50 | score=   928 | reward=    9.28 | moves=  99 | max_tile=  128
Episode    51 | score=   804 | reward=    8.04 | moves= 103 | max_tile=   64
Episode    52 | score=   604 | reward=    6.04 | moves=  82 | max_tile=   64
Episode    53 | score=   580 | reward=    5.80 | moves=  81 | max_tile=   64
Episode    54 | score=  1376 | reward=   13.76 | moves= 145 | max_tile=  128
Episode    55 | score=   812 | reward=    8.12 | moves= 104 | max_tile=   64
Episode    56 | score=  2428 | reward=   24.28 | moves= 209 | max_tile=  256
Episode    57 | score=   532 | reward=    5.32 | moves=  73 | max_tile=   64
Episode    58 | score=  1136 | reward=   11.36 | moves= 122 | max_tile=  128
Episode    59 | score=  1308 | reward=   13.08 | moves= 134 | max_tile=  128
Episode    60 | score=  2348 | reward=   23.48 | moves= 198 | max_tile=  256
Episode    61 | score=  1120 | reward=   11.20 | moves= 122 | max_tile=  128
Episode    62 | score=  1000 | reward=   10.00 | moves= 109 | max_tile=  128
Episode    63 | score=   316 | reward=    3.16 | moves=  58 | max_tile=   32
Episode    64 | score=  2008 | reward=   20.08 | moves= 183 | max_tile=  128
Episode    65 | score=  1464 | reward=   14.64 | moves= 155 | max_tile=  128
Episode    66 | score=   312 | reward=    3.12 | moves=  57 | max_tile=   32
Episode    67 | score=   196 | reward=    1.96 | moves=  44 | max_tile=   16
Episode    68 | score=   664 | reward=    6.64 | moves=  92 | max_tile=   64
Episode    69 | score=   668 | reward=    6.68 | moves=  92 | max_tile=   64
Episode    70 | score=   724 | reward=    7.24 | moves=  97 | max_tile=   64
Episode    71 | score=   308 | reward=    3.08 | moves=  59 | max_tile=   32
Episode    72 | score=  1420 | reward=   14.20 | moves= 145 | max_tile=  128
Episode    73 | score=   452 | reward=    4.52 | moves=  67 | max_tile=   64
Episode    74 | score=   384 | reward=    3.84 | moves=  63 | max_tile=   32
Episode    75 | score=   724 | reward=    7.24 | moves=  96 | max_tile=   64
Episode    76 | score=  1540 | reward=   15.40 | moves= 163 | max_tile=  128
Episode    77 | score=  1264 | reward=   12.64 | moves= 135 | max_tile=  128
Episode    78 | score=  2144 | reward=   21.44 | moves= 182 | max_tile=  256
Episode    79 | score=   760 | reward=    7.60 | moves= 102 | max_tile=   64
Episode    80 | score=  1520 | reward=   15.20 | moves= 158 | max_tile=  128
Episode    81 | score=  1756 | reward=   17.56 | moves= 175 | max_tile=  128
Episode    82 | score=   572 | reward=    5.72 | moves=  78 | max_tile=   64
Episode    83 | score=  1476 | reward=   14.76 | moves= 153 | max_tile=  128
Episode    84 | score=  1564 | reward=   15.64 | moves= 163 | max_tile=  128
Episode    85 | score=  1192 | reward=   11.92 | moves= 121 | max_tile=  128
Episode    86 | score=  1332 | reward=   13.32 | moves= 138 | max_tile=  128
Episode    87 | score=   968 | reward=    9.68 | moves= 102 | max_tile=  128
Episode    88 | score=   660 | reward=    6.60 | moves=  90 | max_tile=   64
Episode    89 | score=  1432 | reward=   14.32 | moves= 147 | max_tile=  128
Episode    90 | score=  2904 | reward=   29.04 | moves= 238 | max_tile=  256
Episode    91 | score=  1720 | reward=   17.20 | moves= 161 | max_tile=  128
Episode    92 | score=   848 | reward=    8.48 | moves= 103 | max_tile=   64
Episode    93 | score=  1588 | reward=   15.88 | moves= 156 | max_tile=  128
Episode    94 | score=  1528 | reward=   15.28 | moves= 152 | max_tile=  128
Episode    95 | score=  2956 | reward=   29.56 | moves= 240 | max_tile=  256
Episode    96 | score=   528 | reward=    5.28 | moves=  81 | max_tile=   32
Episode    97 | score=   552 | reward=    5.52 | moves=  77 | max_tile=   64
Episode    98 | score=   188 | reward=    1.88 | moves=  43 | max_tile=   16
Episode    99 | score=  1380 | reward=   13.80 | moves= 142 | max_tile=  128
Episode   100 | score=  1520 | reward=   15.20 | moves= 153 | max_tile=  128
Episode   100: avg score=  1185.6 | avg reward=    11.9 | best tile= 256 | epsilon=0.271
Episode   101 | score=   616 | reward=    6.16 | moves=  84 | max_tile=   64
Episode   102 | score=  1372 | reward=   13.72 | moves= 143 | max_tile=  128
Episode   103 | score=  1220 | reward=   12.20 | moves= 129 | max_tile=  128
Episode   104 | score=   688 | reward=    6.88 | moves=  83 | max_tile=   64
Episode   105 | score=  1244 | reward=   12.44 | moves= 132 | max_tile=  128
Episode   106 | score=   756 | reward=    7.56 | moves= 102 | max_tile=   64
Episode   107 | score=   848 | reward=    8.48 | moves= 101 | max_tile=   64
Episode   108 | score=   648 | reward=    6.48 | moves=  85 | max_tile=   64
Episode   109 | score=   744 | reward=    7.44 | moves=  92 | max_tile=   64
Episode   110 | score=   316 | reward=    3.16 | moves=  58 | max_tile=   32
Episode   111 | score=   896 | reward=    8.96 | moves= 108 | max_tile=   64
Episode   112 | score=  1480 | reward=   14.80 | moves= 154 | max_tile=  128
Episode   113 | score=   568 | reward=    5.68 | moves=  83 | max_tile=   64
Episode   114 | score=   572 | reward=    5.72 | moves=  78 | max_tile=   64
Episode   115 | score=  1636 | reward=   16.36 | moves= 159 | max_tile=  128
Episode   116 | score=   588 | reward=    5.88 | moves=  82 | max_tile=   64
Episode   117 | score=   984 | reward=    9.84 | moves= 120 | max_tile=   64
Episode   118 | score=  1248 | reward=   12.48 | moves= 133 | max_tile=  128
Episode   119 | score=  1332 | reward=   13.32 | moves= 138 | max_tile=  128
Episode   120 | score=   776 | reward=    7.76 | moves= 100 | max_tile=   64
Episode   121 | score=   528 | reward=    5.28 | moves=  78 | max_tile=   64
Episode   122 | score=   728 | reward=    7.28 | moves=  99 | max_tile=   64
Episode   123 | score=  1268 | reward=   12.68 | moves= 132 | max_tile=  128
Episode   124 | score=   748 | reward=    7.48 | moves=  97 | max_tile=   64
Episode   125 | score=  1756 | reward=   17.56 | moves= 170 | max_tile=  128
Episode   126 | score=  1124 | reward=   11.24 | moves= 123 | max_tile=  128
Episode   127 | score=  2024 | reward=   20.24 | moves= 189 | max_tile=  128
Episode   128 | score=  1576 | reward=   15.76 | moves= 165 | max_tile=  128
Episode   129 | score=  1388 | reward=   13.88 | moves= 144 | max_tile=  128
Episode   130 | score=  1672 | reward=   16.72 | moves= 170 | max_tile=  128
Episode   131 | score=  1404 | reward=   14.04 | moves= 145 | max_tile=  128
Episode   132 | score=   612 | reward=    6.12 | moves=  90 | max_tile=   32
Episode   133 | score=  1884 | reward=   18.84 | moves= 171 | max_tile=  128
Episode   134 | score=   552 | reward=    5.52 | moves=  75 | max_tile=   64
Episode   135 | score=  1028 | reward=   10.28 | moves= 111 | max_tile=  128
Episode   136 | score=   652 | reward=    6.52 | moves=  86 | max_tile=   64
Episode   137 | score=   208 | reward=    2.08 | moves=  47 | max_tile=   16
Episode   138 | score=   704 | reward=    7.04 | moves=  94 | max_tile=   64
Episode   139 | score=   648 | reward=    6.48 | moves=  87 | max_tile=   64
Episode   140 | score=   568 | reward=    5.68 | moves=  78 | max_tile=   64
Episode   141 | score=  1060 | reward=   10.60 | moves= 115 | max_tile=  128
Episode   142 | score=  1072 | reward=   10.72 | moves= 126 | max_tile=   64
Episode   143 | score=   732 | reward=    7.32 | moves=  96 | max_tile=   64
Episode   144 | score=   388 | reward=    3.88 | moves=  64 | max_tile=   32
Episode   145 | score=  1300 | reward=   13.00 | moves= 132 | max_tile=  128
Episode   146 | score=   840 | reward=    8.40 | moves= 113 | max_tile=   64
Episode   147 | score=   724 | reward=    7.24 | moves=  94 | max_tile=   64
Episode   148 | score=  1136 | reward=   11.36 | moves= 122 | max_tile=  128
Episode   149 | score=   592 | reward=    5.92 | moves=  82 | max_tile=   64
Episode   150 | score=  1424 | reward=   14.24 | moves= 149 | max_tile=  128
Episode   151 | score=   384 | reward=    3.84 | moves=  63 | max_tile=   32
Episode   152 | score=   520 | reward=    5.20 | moves=  77 | max_tile=   32
Episode   153 | score=  1328 | reward=   13.28 | moves= 138 | max_tile=  128
Episode   154 | score=  2408 | reward=   24.08 | moves= 203 | max_tile=  256
Episode   155 | score=   436 | reward=    4.36 | moves=  71 | max_tile=   32
Episode   156 | score=  2828 | reward=   28.28 | moves= 232 | max_tile=  256
Episode   157 | score=   976 | reward=    9.76 | moves= 116 | max_tile=   64
Episode   158 | score=   816 | reward=    8.16 | moves= 102 | max_tile=   64
Episode   159 | score=  1384 | reward=   13.84 | moves= 144 | max_tile=  128
Episode   160 | score=   952 | reward=    9.52 | moves= 104 | max_tile=  128
Episode   161 | score=  1880 | reward=   18.80 | moves= 177 | max_tile=  128
Episode   162 | score=   152 | reward=    1.52 | moves=  39 | max_tile=   16
Episode   163 | score=  1044 | reward=   10.44 | moves= 112 | max_tile=  128
Episode   164 | score=   560 | reward=    5.60 | moves=  79 | max_tile=   64
Episode   165 | score=   992 | reward=    9.92 | moves= 124 | max_tile=   64
Episode   166 | score=   268 | reward=    2.68 | moves=  52 | max_tile=   32
Episode   167 | score=   900 | reward=    9.00 | moves=  95 | max_tile=  128
Episode   168 | score=  1492 | reward=   14.92 | moves= 157 | max_tile=  128
Episode   169 | score=   424 | reward=    4.24 | moves=  68 | max_tile=   32
Episode   170 | score=   268 | reward=    2.68 | moves=  51 | max_tile=   32
Episode   171 | score=   628 | reward=    6.28 | moves=  88 | max_tile=   64
Episode   172 | score=   652 | reward=    6.52 | moves=  88 | max_tile=   64
Episode   173 | score=  1136 | reward=   11.36 | moves= 112 | max_tile=  128
Episode   174 | score=  1444 | reward=   14.44 | moves= 146 | max_tile=  128
Episode   175 | score=   604 | reward=    6.04 | moves=  84 | max_tile=   64
Episode   176 | score=   764 | reward=    7.64 | moves= 100 | max_tile=   64
Episode   177 | score=  1236 | reward=   12.36 | moves= 127 | max_tile=  128
Episode   178 | score=   732 | reward=    7.32 | moves=  94 | max_tile=   64
Episode   179 | score=   288 | reward=    2.88 | moves=  55 | max_tile=   32
Episode   180 | score=  1136 | reward=   11.36 | moves= 122 | max_tile=  128
Episode   181 | score=   908 | reward=    9.08 | moves= 109 | max_tile=   64
Episode   182 | score=   756 | reward=    7.56 | moves=  95 | max_tile=   64
Episode   183 | score=   596 | reward=    5.96 | moves=  83 | max_tile=   64
Episode   184 | score=  1052 | reward=   10.52 | moves= 128 | max_tile=   64
Episode   185 | score=  1568 | reward=   15.68 | moves= 164 | max_tile=  128
Episode   186 | score=  1876 | reward=   18.76 | moves= 189 | max_tile=  128
Episode   187 | score=  1344 | reward=   13.44 | moves= 141 | max_tile=  128
Episode   188 | score=  1220 | reward=   12.20 | moves= 126 | max_tile=  128
Episode   189 | score=  1372 | reward=   13.72 | moves= 144 | max_tile=  128
Episode   190 | score=   324 | reward=    3.24 | moves=  60 | max_tile=   32
Episode   191 | score=  1228 | reward=   12.28 | moves= 135 | max_tile=  128
Episode   192 | score=   748 | reward=    7.48 | moves= 100 | max_tile=   64
Episode   193 | score=   420 | reward=    4.20 | moves=  71 | max_tile=   32
Episode   194 | score=   324 | reward=    3.24 | moves=  59 | max_tile=   32
Episode   195 | score=   212 | reward=    2.12 | moves=  43 | max_tile=   32
Episode   196 | score=  1448 | reward=   14.48 | moves= 151 | max_tile=  128
Episode   197 | score=  2412 | reward=   24.12 | moves= 207 | max_tile=  256
Episode   198 | score=  2184 | reward=   21.84 | moves= 188 | max_tile=  256
Episode   199 | score=   676 | reward=    6.76 | moves=  88 | max_tile=   64
Episode   200 | score=  1524 | reward=   15.24 | moves= 161 | max_tile=  128
Episode   200: avg score=   997.0 | avg reward=    10.0 | best tile= 256 | epsilon=0.246
Episode   201 | score=  1404 | reward=   14.04 | moves= 135 | max_tile=  128
Episode   202 | score=  2308 | reward=   23.08 | moves= 190 | max_tile=  256
Episode   203 | score=  2096 | reward=   20.96 | moves= 170 | max_tile=  256
Episode   204 | score=  2696 | reward=   26.96 | moves= 233 | max_tile=  256
Episode   205 | score=  1212 | reward=   12.12 | moves= 125 | max_tile=  128
Episode   206 | score=   280 | reward=    2.80 | moves=  53 | max_tile=   32
Episode   207 | score=  1320 | reward=   13.20 | moves= 135 | max_tile=  128
Episode   208 | score=  1420 | reward=   14.20 | moves= 138 | max_tile=  128
Episode   209 | score=   384 | reward=    3.84 | moves=  63 | max_tile=   32
Episode   210 | score=  1308 | reward=   13.08 | moves= 132 | max_tile=  128
Episode   211 | score=  1404 | reward=   14.04 | moves= 145 | max_tile=  128
Episode   212 | score=   728 | reward=    7.28 | moves=  95 | max_tile=   64
Episode   213 | score=  1016 | reward=   10.16 | moves= 109 | max_tile=  128
Episode   214 | score=   520 | reward=    5.20 | moves=  76 | max_tile=   64
Episode   215 | score=  1152 | reward=   11.52 | moves= 125 | max_tile=  128
Episode   216 | score=   904 | reward=    9.04 | moves= 111 | max_tile=   64
Episode   217 | score=  2528 | reward=   25.28 | moves= 216 | max_tile=  256
Episode   218 | score=  3020 | reward=   30.20 | moves= 248 | max_tile=  256
Episode   219 | score=  2500 | reward=   25.00 | moves= 216 | max_tile=  256
Episode   220 | score=   420 | reward=    4.20 | moves=  67 | max_tile=   32
Episode   221 | score=  1004 | reward=   10.04 | moves= 123 | max_tile=   64
Episode   222 | score=   620 | reward=    6.20 | moves=  85 | max_tile=   64
Episode   223 | score=   640 | reward=    6.40 | moves=  89 | max_tile=   64
Episode   224 | score=  1104 | reward=   11.04 | moves= 119 | max_tile=  128
Episode   225 | score=   556 | reward=    5.56 | moves=  78 | max_tile=   64
Episode   226 | score=   600 | reward=    6.00 | moves=  80 | max_tile=   64
Episode   227 | score=  1156 | reward=   11.56 | moves= 116 | max_tile=  128
Episode   228 | score=  1624 | reward=   16.24 | moves= 149 | max_tile=  128
Episode   229 | score=  1044 | reward=   10.44 | moves= 115 | max_tile=  128
Episode   230 | score=   784 | reward=    7.84 | moves= 104 | max_tile=   64
Episode   231 | score=   260 | reward=    2.60 | moves=  49 | max_tile=   32
Episode   232 | score=   196 | reward=    1.96 | moves=  45 | max_tile=   16
Episode   233 | score=   780 | reward=    7.80 | moves= 103 | max_tile=   64
Episode   234 | score=  1056 | reward=   10.56 | moves= 114 | max_tile=  128
Episode   235 | score=   380 | reward=    3.80 | moves=  61 | max_tile=   32
Episode   236 | score=   764 | reward=    7.64 | moves= 104 | max_tile=   64
Episode   237 | score=  1176 | reward=   11.76 | moves= 119 | max_tile=  128
Episode   238 | score=   920 | reward=    9.20 | moves= 111 | max_tile=   64
Episode   239 | score=   376 | reward=    3.76 | moves=  61 | max_tile=   32
Episode   240 | score=  1340 | reward=   13.40 | moves= 137 | max_tile=  128
Episode   241 | score=   332 | reward=    3.32 | moves=  61 | max_tile=   32
Episode   242 | score=  1184 | reward=   11.84 | moves= 126 | max_tile=  128
Episode   243 | score=   696 | reward=    6.96 | moves=  93 | max_tile=   64
Episode   244 | score=   588 | reward=    5.88 | moves=  81 | max_tile=   64
Episode   245 | score=   576 | reward=    5.76 | moves=  81 | max_tile=   64
Episode   246 | score=  1136 | reward=   11.36 | moves= 123 | max_tile=  128
Episode   247 | score=   752 | reward=    7.52 | moves= 100 | max_tile=   64
Episode   248 | score=   604 | reward=    6.04 | moves=  84 | max_tile=   64
Episode   249 | score=  1004 | reward=   10.04 | moves= 123 | max_tile=   64
Episode   250 | score=   408 | reward=    4.08 | moves=  68 | max_tile=   32
Episode   251 | score=  1224 | reward=   12.24 | moves= 127 | max_tile=  128
Episode   252 | score=   504 | reward=    5.04 | moves=  79 | max_tile=   32
Episode   253 | score=  1264 | reward=   12.64 | moves= 137 | max_tile=  128
Episode   254 | score=   596 | reward=    5.96 | moves=  80 | max_tile=   64
Episode   255 | score=   904 | reward=    9.04 | moves= 108 | max_tile=   64
Episode   256 | score=   736 | reward=    7.36 | moves=  97 | max_tile=   64
Episode   257 | score=  1496 | reward=   14.96 | moves= 155 | max_tile=  128
Episode   258 | score=   896 | reward=    8.96 | moves= 110 | max_tile=   64
Episode   259 | score=  1344 | reward=   13.44 | moves= 142 | max_tile=  128
Episode   260 | score=  1892 | reward=   18.92 | moves= 181 | max_tile=  128
Episode   261 | score=  1220 | reward=   12.20 | moves= 127 | max_tile=  128
Episode   262 | score=   636 | reward=    6.36 | moves=  88 | max_tile=   64
Episode   263 | score=  1196 | reward=   11.96 | moves= 132 | max_tile=  128
Episode   264 | score=   436 | reward=    4.36 | moves=  71 | max_tile=   32
Episode   265 | score=  1212 | reward=   12.12 | moves= 130 | max_tile=  128
Episode   266 | score=  1276 | reward=   12.76 | moves= 130 | max_tile=  128
Episode   267 | score=  1044 | reward=   10.44 | moves= 111 | max_tile=  128
Episode   268 | score=  1124 | reward=   11.24 | moves= 120 | max_tile=  128
Episode   269 | score=  1096 | reward=   10.96 | moves= 119 | max_tile=  128
Episode   270 | score=   828 | reward=    8.28 | moves= 108 | max_tile=   64
Episode   271 | score=  2856 | reward=   28.56 | moves= 234 | max_tile=  256
Episode   272 | score=  1316 | reward=   13.16 | moves= 135 | max_tile=  128
Episode   273 | score=  1068 | reward=   10.68 | moves= 116 | max_tile=  128
Episode   274 | score=   788 | reward=    7.88 | moves= 103 | max_tile=   64
Episode   275 | score=  1104 | reward=   11.04 | moves= 115 | max_tile=  128
Episode   276 | score=   688 | reward=    6.88 | moves=  90 | max_tile=   64
Episode   277 | score=   620 | reward=    6.20 | moves=  88 | max_tile=   64
Episode   278 | score=  1292 | reward=   12.92 | moves= 139 | max_tile=  128
Episode   279 | score=   812 | reward=    8.12 | moves= 105 | max_tile=   64
Episode   280 | score=  1404 | reward=   14.04 | moves= 148 | max_tile=  128
Episode   281 | score=   900 | reward=    9.00 | moves= 107 | max_tile=   64
Episode   282 | score=  1056 | reward=   10.56 | moves= 115 | max_tile=  128
Episode   283 | score=   696 | reward=    6.96 | moves=  92 | max_tile=   64
Episode   284 | score=   776 | reward=    7.76 | moves=  99 | max_tile=   64
Episode   285 | score=   736 | reward=    7.36 | moves=  98 | max_tile=   64
Episode   286 | score=   688 | reward=    6.88 | moves=  90 | max_tile=   64
Episode   287 | score=  1344 | reward=   13.44 | moves= 138 | max_tile=  128
Episode   288 | score=   516 | reward=    5.16 | moves=  78 | max_tile=   32
Episode   289 | score=  1140 | reward=   11.40 | moves= 123 | max_tile=  128
Episode   290 | score=  1580 | reward=   15.80 | moves= 157 | max_tile=  128
Episode   291 | score=   656 | reward=    6.56 | moves=  87 | max_tile=   64
Episode   292 | score=  2408 | reward=   24.08 | moves= 203 | max_tile=  256
Episode   293 | score=   504 | reward=    5.04 | moves=  79 | max_tile=   32
Episode   294 | score=   708 | reward=    7.08 | moves=  95 | max_tile=   64
Episode   295 | score=  1728 | reward=   17.28 | moves= 173 | max_tile=  128
Episode   296 | score=   460 | reward=    4.60 | moves=  66 | max_tile=   64
Episode   297 | score=   284 | reward=    2.84 | moves=  52 | max_tile=   32
Episode   298 | score=   996 | reward=    9.96 | moves= 108 | max_tile=  128
Episode   299 | score=  1096 | reward=   10.96 | moves= 117 | max_tile=  128
Episode   300 | score=  1352 | reward=   13.52 | moves= 139 | max_tile=  128
Episode   300: avg score=  1047.8 | avg reward=    10.5 | best tile= 256 | epsilon=0.222
[Evaluation] avg score=1003.0 | avg reward=10.0 | avg moves=112.0 | best tile=256
Saved checkpoint to 'bin/dqn.chkpt'
Exported Q-network weights to 'logs/q_weights_1500.csv'
