Episode  308 | score=   644 | reward=    6.44 | moves=  85 | max_tile=   64 | eps=0.396
Episode  309 | score=  1256 | reward=   12.56 | moves= 124 | max_tile=  128 | eps=0.395
Episode  310 | score=  1364 | reward=   13.64 | moves= 136 | max_tile=  128 | eps=0.394
Episode  311 | score=  1376 | reward=   13.76 | moves= 143 | max_tile=  128 | eps=0.393
Episode  312 | score=   756 | reward=    7.56 | moves=  98 | max_tile=   64 | eps=0.392
Episode  313 | score=  2280 | reward=   22.80 | moves= 191 | max_tile=  256 | eps=0.390
Episode  314 | score=  1492 | reward=   14.92 | moves= 158 | max_tile=  128 | eps=0.389
Episode  315 | score=   540 | reward=    5.40 | moves=  75 | max_tile=   64 | eps=0.388
Episode  316 | score=   676 | reward=    6.76 | moves=  94 | max_tile=   64 | eps=0.387
Episode  317 | score=  1028 | reward=   10.28 | moves= 108 | max_tile=  128 | eps=0.386
Episode  318 | score=   684 | reward=    6.84 | moves=  90 | max_tile=   64 | eps=0.385
Episode  319 | score=  1908 | reward=   19.08 | moves= 196 | max_tile=  128 | eps=0.383
Episode  320 | score=   400 | reward=    4.00 | moves=  67 | max_tile=   32 | eps=0.382
Episode  321 | score=   276 | reward=    2.76 | moves=  52 | max_tile=   32 | eps=0.381
Episode  322 | score=  1188 | reward=   11.88 | moves= 130 | max_tile=  128 | eps=0.380
Episode  323 | score=   916 | reward=    9.16 | moves= 110 | max_tile=   64 | eps=0.379
Episode  324 | score=  2340 | reward=   23.40 | moves= 199 | max_tile=  256 | eps=0.378
Episode  325 | score=   636 | reward=    6.36 | moves=  84 | max_tile=   64 | eps=0.377
Episode  326 | score=   728 | reward=    7.28 | moves=  96 | max_tile=   64 | eps=0.376
Episode  327 | score=  1048 | reward=   10.48 | moves= 115 | max_tile=  128 | eps=0.374
Episode  328 | score=  1096 | reward=   10.96 | moves= 113 | max_tile=  128 | eps=0.373
Episode  329 | score=  1124 | reward=   11.24 | moves= 125 | max_tile=  128 | eps=0.372
Episode  330 | score=  1288 | reward=   12.88 | moves= 139 | max_tile=  128 | eps=0.371
Episode  331 | score=   548 | reward=    5.48 | moves=  73 | max_tile=   64 | eps=0.370
Episode  332 | score=  1312 | reward=   13.12 | moves= 134 | max_tile=  128 | eps=0.369
Episode  333 | score=   700 | reward=    7.00 | moves=  92 | max_tile=   64 | eps=0.368
Episode  334 | score=  1012 | reward=   10.12 | moves= 108 | max_tile=  128 | eps=0.367
Episode  335 | score=  1344 | reward=   13.44 | moves= 141 | max_tile=  128 | eps=0.365
Episode  336 | score=   560 | reward=    5.60 | moves=  78 | max_tile=   64 | eps=0.364
Episode  337 | score=   676 | reward=    6.76 | moves=  94 | max_tile=   64 | eps=0.363
Episode  338 | score=   380 | reward=    3.80 | moves=  66 | max_tile=   32 | eps=0.362
Episode  339 | score=   628 | reward=    6.28 | moves=  87 | max_tile=   64 | eps=0.361
Episode  340 | score=   592 | reward=    5.92 | moves=  82 | max_tile=   64 | eps=0.360
Episode  341 | score=  1260 | reward=   12.60 | moves= 131 | max_tile=  128 | eps=0.359
Episode  342 | score=  2328 | reward=   23.28 | moves= 199 | max_tile=  256 | eps=0.358
Episode  343 | score=  1120 | reward=   11.20 | moves= 118 | max_tile=  128 | eps=0.357
Episode  344 | score=   952 | reward=    9.52 | moves= 115 | max_tile=   64 | eps=0.356
Episode  345 | score=   836 | reward=    8.36 | moves= 104 | max_tile=   64 | eps=0.355
Episode  346 | score=  2040 | reward=   20.40 | moves= 190 | max_tile=  128 | eps=0.354
Episode  347 | score=  2304 | reward=   23.04 | moves= 194 | max_tile=  256 | eps=0.353
Episode  348 | score=  1128 | reward=   11.28 | moves= 119 | max_tile=  128 | eps=0.351
Episode  349 | score=   764 | reward=    7.64 | moves=  99 | max_tile=   64 | eps=0.350
Episode  350 | score=   240 | reward=    2.40 | moves=  48 | max_tile=   32 | eps=0.349
Episode  351 | score=   704 | reward=    7.04 | moves=  93 | max_tile=   64 | eps=0.348
Episode  352 | score=  1408 | reward=   14.08 | moves= 152 | max_tile=  128 | eps=0.347
Episode  353 | score=   644 | reward=    6.44 | moves=  86 | max_tile=   64 | eps=0.346
Episode  354 | score=   700 | reward=    7.00 | moves=  93 | max_tile=   64 | eps=0.345
Episode  355 | score=  1120 | reward=   11.20 | moves= 118 | max_tile=  128 | eps=0.344
Episode  356 | score=  1316 | reward=   13.16 | moves= 136 | max_tile=  128 | eps=0.343
Episode  357 | score=   624 | reward=    6.24 | moves=  86 | max_tile=   64 | eps=0.342
Episode  358 | score=  1092 | reward=   10.92 | moves= 115 | max_tile=  128 | eps=0.341
Episode  359 | score=  1360 | reward=   13.60 | moves= 141 | max_tile=  128 | eps=0.340
Episode  360 | score=   960 | reward=    9.60 | moves= 101 | max_tile=  128 | eps=0.339
Episode  361 | score=   848 | reward=    8.48 | moves= 102 | max_tile=   64 | eps=0.338
Episode  362 | score=  1140 | reward=   11.40 | moves= 120 | max_tile=  128 | eps=0.337
Episode  363 | score=  1040 | reward=   10.40 | moves= 113 | max_tile=  128 | eps=0.336
Episode  364 | score=  1368 | reward=   13.68 | moves= 140 | max_tile=  128 | eps=0.335
Episode  365 | score=  1288 | reward=   12.88 | moves= 133 | max_tile=  128 | eps=0.334
Episode  366 | score=   736 | reward=    7.36 | moves=  97 | max_tile=   64 | eps=0.333
Episode  367 | score=  1956 | reward=   19.56 | moves= 163 | max_tile=  256 | eps=0.332
Episode  368 | score=  1356 | reward=   13.56 | moves= 140 | max_tile=  128 | eps=0.331
Episode  369 | score=  1484 | reward=   14.84 | moves= 156 | max_tile=  128 | eps=0.330
Episode  370 | score=   612 | reward=    6.12 | moves=  84 | max_tile=   64 | eps=0.329
Episode  371 | score=  2024 | reward=   20.24 | moves= 184 | max_tile=  128 | eps=0.328
Episode  372 | score=  1856 | reward=   18.56 | moves= 173 | max_tile=  128 | eps=0.327
Episode  373 | score=   960 | reward=    9.60 | moves= 113 | max_tile=   64 | eps=0.326
Episode  374 | score=   984 | reward=    9.84 | moves= 123 | max_tile=   64 | eps=0.325
Episode  375 | score=  1148 | reward=   11.48 | moves= 126 | max_tile=  128 | eps=0.324
Episode  376 | score=  1008 | reward=   10.08 | moves= 107 | max_tile=  128 | eps=0.323
Episode  377 | score=   656 | reward=    6.56 | moves=  89 | max_tile=   64 | eps=0.322
Episode  378 | score=   684 | reward=    6.84 | moves=  90 | max_tile=   64 | eps=0.321
Episode  379 | score=  1020 | reward=   10.20 | moves= 110 | max_tile=  128 | eps=0.320
Episode  380 | score=   652 | reward=    6.52 | moves=  86 | max_tile=   64 | eps=0.319
Episode  381 | score=  3044 | reward=   30.44 | moves= 253 | max_tile=  256 | eps=0.318
Episode  382 | score=  1736 | reward=   17.36 | moves= 175 | max_tile=  128 | eps=0.317
Episode  383 | score=  1044 | reward=   10.44 | moves= 110 | max_tile=  128 | eps=0.316
Episode  384 | score=  2328 | reward=   23.28 | moves= 194 | max_tile=  256 | eps=0.315
Episode  385 | score=   768 | reward=    7.68 | moves= 102 | max_tile=   64 | eps=0.315
Episode  386 | score=   948 | reward=    9.48 | moves= 114 | max_tile=   64 | eps=0.314
Episode  387 | score=  1620 | reward=   16.20 | moves= 162 | max_tile=  128 | eps=0.313
Episode  388 | score=  2656 | reward=   26.56 | moves= 229 | max_tile=  256 | eps=0.312
Episode  389 | score=  1396 | reward=   13.96 | moves= 143 | max_tile=  128 | eps=0.311
Episode  390 | score=   600 | reward=    6.00 | moves=  84 | max_tile=   64 | eps=0.310
Episode  391 | score=   704 | reward=    7.04 | moves=  94 | max_tile=   64 | eps=0.309
Episode  392 | score=  3200 | reward=   32.00 | moves= 268 | max_tile=  256 | eps=0.308
Episode  393 | score=  1656 | reward=   16.56 | moves= 168 | max_tile=  128 | eps=0.307
Episode  394 | score=  1044 | reward=   10.44 | moves= 113 | max_tile=  128 | eps=0.306
Episode  395 | score=  1640 | reward=   16.40 | moves= 154 | max_tile=  128 | eps=0.305
Episode  396 | score=  1316 | reward=   13.16 | moves= 135 | max_tile=  128 | eps=0.304
Episode  397 | score=  1280 | reward=   12.80 | moves= 132 | max_tile=  128 | eps=0.303
Episode  398 | score=  1220 | reward=   12.20 | moves= 130 | max_tile=  128 | eps=0.302
Episode  399 | score=   804 | reward=    8.04 | moves= 106 | max_tile=   64 | eps=0.302
Episode  400 | score=   792 | reward=    7.92 | moves= 100 | max_tile=   64 | eps=0.301
Episode  401 | score=  1680 | reward=   16.80 | moves= 169 | max_tile=  128 | eps=0.300
Episode  402 | score=  2028 | reward=   20.28 | moves= 189 | max_tile=  128 | eps=0.299
Episode  403 | score=   988 | reward=    9.88 | moves= 107 | max_tile=  128 | eps=0.298
Episode  404 | score=  1396 | reward=   13.96 | moves= 144 | max_tile=  128 | eps=0.297
Episode  405 | score=   832 | reward=    8.32 | moves= 100 | max_tile=   64 | eps=0.296
Episode  406 | score=  1264 | reward=   12.64 | moves= 127 | max_tile=  128 | eps=0.295
Episode  407 | score=  1208 | reward=   12.08 | moves= 125 | max_tile=  128 | eps=0.294
Episode  408 | score=  1564 | reward=   15.64 | moves= 160 | max_tile=  128 | eps=0.294
Episode  409 | score=  1668 | reward=   16.68 | moves= 167 | max_tile=  128 | eps=0.293
Episode  410 | score=  1332 | reward=   13.32 | moves= 136 | max_tile=  128 | eps=0.292
Episode  411 | score=  1320 | reward=   13.20 | moves= 136 | max_tile=  128 | eps=0.291
Episode  412 | score=   504 | reward=    5.04 | moves=  77 | max_tile=   32 | eps=0.290
Episode  413 | score=  1364 | reward=   13.64 | moves= 139 | max_tile=  128 | eps=0.289
Episode  414 | score=  2008 | reward=   20.08 | moves= 165 | max_tile=  256 | eps=0.288
Episode  415 | score=  2496 | reward=   24.96 | moves= 213 | max_tile=  256 | eps=0.287
Episode  416 | score=   884 | reward=    8.84 | moves= 107 | max_tile=   64 | eps=0.287
Episode  417 | score=  1056 | reward=   10.56 | moves= 112 | max_tile=  128 | eps=0.286
Episode  418 | score=  1612 | reward=   16.12 | moves= 160 | max_tile=  128 | eps=0.285
Episode  419 | score=  1076 | reward=   10.76 | moves= 113 | max_tile=  128 | eps=0.284
Episode  420 | score=  1000 | reward=   10.00 | moves= 105 | max_tile=  128 | eps=0.283
Episode  421 | score=   804 | reward=    8.04 | moves= 104 | max_tile=   64 | eps=0.282
Episode  422 | score=   996 | reward=    9.96 | moves= 105 | max_tile=  128 | eps=0.281
Episode  423 | score=   644 | reward=    6.44 | moves=  84 | max_tile=   64 | eps=0.281
Episode  424 | score=  1324 | reward=   13.24 | moves= 137 | max_tile=  128 | eps=0.280
Episode  425 | score=  1456 | reward=   14.56 | moves= 153 | max_tile=  128 | eps=0.279
Episode  426 | score=  1412 | reward=   14.12 | moves= 142 | max_tile=  128 | eps=0.278
Episode  427 | score=   776 | reward=    7.76 | moves=  97 | max_tile=   64 | eps=0.277
Episode  428 | score=  2032 | reward=   20.32 | moves= 170 | max_tile=  256 | eps=0.276
Episode  429 | score=   704 | reward=    7.04 | moves=  93 | max_tile=   64 | eps=0.276
Episode  430 | score=   612 | reward=    6.12 | moves=  83 | max_tile=   64 | eps=0.275
Episode  431 | score=  1412 | reward=   14.12 | moves= 150 | max_tile=  128 | eps=0.274
Episode  432 | score=  1256 | reward=   12.56 | moves= 125 | max_tile=  128 | eps=0.273
Episode  433 | score=   608 | reward=    6.08 | moves=  82 | max_tile=   64 | eps=0.272
Episode  434 | score=   652 | reward=    6.52 | moves=  92 | max_tile=   64 | eps=0.271
Episode  435 | score=   644 | reward=    6.44 | moves=  85 | max_tile=   64 | eps=0.271
Episode  436 | score=   776 | reward=    7.76 | moves=  97 | max_tile=   64 | eps=0.270
Episode  437 | score=  1336 | reward=   13.36 | moves= 136 | max_tile=  128 | eps=0.269
Episode  438 | score=  1364 | reward=   13.64 | moves= 141 | max_tile=  128 | eps=0.268
Episode  439 | score=   308 | reward=    3.08 | moves=  56 | max_tile=   32 | eps=0.267
Episode  440 | score=   984 | reward=    9.84 | moves= 109 | max_tile=  128 | eps=0.267
Episode  441 | score=  1980 | reward=   19.80 | moves= 163 | max_tile=  256 | eps=0.266
Episode  442 | score=  1200 | reward=   12.00 | moves= 132 | max_tile=  128 | eps=0.265
Episode  443 | score=   932 | reward=    9.32 | moves= 109 | max_tile=   64 | eps=0.264
Episode  444 | score=  2952 | reward=   29.52 | moves= 230 | max_tile=  256 | eps=0.263
Episode  445 | score=  1148 | reward=   11.48 | moves= 115 | max_tile=  128 | eps=0.263
Episode  446 | score=  1408 | reward=   14.08 | moves= 146 | max_tile=  128 | eps=0.262
Episode  447 | score=  1068 | reward=   10.68 | moves= 116 | max_tile=  128 | eps=0.261
Episode  448 | score=  1152 | reward=   11.52 | moves= 126 | max_tile=  128 | eps=0.260
Episode  449 | score=   592 | reward=    5.92 | moves=  81 | max_tile=   64 | eps=0.259
Episode  450 | score=   800 | reward=    8.00 | moves=  98 | max_tile=   64 | eps=0.259
Episode  451 | score=   464 | reward=    4.64 | moves=  71 | max_tile=   32 | eps=0.258
Episode  452 | score=  1024 | reward=   10.24 | moves= 109 | max_tile=  128 | eps=0.257
Episode  453 | score=  1388 | reward=   13.88 | moves= 148 | max_tile=  128 | eps=0.256
Episode  454 | score=   760 | reward=    7.60 | moves= 102 | max_tile=   64 | eps=0.256
Episode  455 | score=  1324 | reward=   13.24 | moves= 132 | max_tile=  128 | eps=0.255
Episode  456 | score=  1540 | reward=   15.40 | moves= 155 | max_tile=  128 | eps=0.254
Episode  457 | score=  2420 | reward=   24.20 | moves= 209 | max_tile=  256 | eps=0.253
Episode  458 | score=   716 | reward=    7.16 | moves=  93 | max_tile=   64 | eps=0.253
Episode  459 | score=  1388 | reward=   13.88 | moves= 141 | max_tile=  128 | eps=0.252
Episode  460 | score=  1200 | reward=   12.00 | moves= 123 | max_tile=  128 | eps=0.251
Episode  461 | score=   928 | reward=    9.28 | moves= 113 | max_tile=   64 | eps=0.250
Episode  462 | score=   924 | reward=    9.24 | moves= 113 | max_tile=   64 | eps=0.250
Episode  463 | score=   732 | reward=    7.32 | moves=  97 | max_tile=   64 | eps=0.249
Episode  464 | score=  2024 | reward=   20.24 | moves= 169 | max_tile=  256 | eps=0.248
Episode  465 | score=   644 | reward=    6.44 | moves=  90 | max_tile=   64 | eps=0.247
Episode  466 | score=  2352 | reward=   23.52 | moves= 202 | max_tile=  256 | eps=0.247
Episode  467 | score=  1072 | reward=   10.72 | moves= 115 | max_tile=  128 | eps=0.246
Episode  468 | score=  1516 | reward=   15.16 | moves= 160 | max_tile=  128 | eps=0.245
Episode  469 | score=  1508 | reward=   15.08 | moves= 158 | max_tile=  128 | eps=0.244
Episode  470 | score=  1244 | reward=   12.44 | moves= 125 | max_tile=  128 | eps=0.244
Episode  471 | score=  1532 | reward=   15.32 | moves= 157 | max_tile=  128 | eps=0.243
Episode  472 | score=   896 | reward=    8.96 | moves= 110 | max_tile=   64 | eps=0.242
Episode  473 | score=   644 | reward=    6.44 | moves=  87 | max_tile=   64 | eps=0.241
Episode  474 | score=  1308 | reward=   13.08 | moves= 134 | max_tile=  128 | eps=0.241
Episode  475 | score=   516 | reward=    5.16 | moves=  79 | max_tile=   32 | eps=0.240
Episode  476 | score=   744 | reward=    7.44 | moves=  99 | max_tile=   64 | eps=0.239
Episode  477 | score=   760 | reward=    7.60 | moves=  99 | max_tile=   64 | eps=0.239
Episode  478 | score=  1344 | reward=   13.44 | moves= 138 | max_tile=  128 | eps=0.238
Episode  479 | score=  1372 | reward=   13.72 | moves= 141 | max_tile=  128 | eps=0.237
Episode  480 | score=  1296 | reward=   12.96 | moves= 131 | max_tile=  128 | eps=0.236
Episode  481 | score=   640 | reward=    6.40 | moves=  86 | max_tile=   64 | eps=0.236
Episode  482 | score=  1248 | reward=   12.48 | moves= 127 | max_tile=  128 | eps=0.235
Episode  483 | score=   948 | reward=    9.48 | moves= 103 | max_tile=  128 | eps=0.234
Episode  484 | score=  1308 | reward=   13.08 | moves= 135 | max_tile=  128 | eps=0.234
Episode  485 | score=  2148 | reward=   21.48 | moves= 176 | max_tile=  256 | eps=0.233
Episode  486 | score=  1020 | reward=   10.20 | moves= 109 | max_tile=  128 | eps=0.232
Episode  487 | score=  1420 | reward=   14.20 | moves= 148 | max_tile=  128 | eps=0.231
Episode  488 | score=  2832 | reward=   28.32 | moves= 233 | max_tile=  256 | eps=0.231
Episode  489 | score=  1252 | reward=   12.52 | moves= 132 | max_tile=  128 | eps=0.230
Episode  490 | score=  1688 | reward=   16.88 | moves= 172 | max_tile=  128 | eps=0.229
Episode  491 | score=   728 | reward=    7.28 | moves=  96 | max_tile=   64 | eps=0.229
Episode  492 | score=  1312 | reward=   13.12 | moves= 133 | max_tile=  128 | eps=0.228
Episode  493 | score=  1344 | reward=   13.44 | moves= 138 | max_tile=  128 | eps=0.227
Episode  494 | score=  1404 | reward=   14.04 | moves= 146 | max_tile=  128 | eps=0.227
Episode  495 | score=   640 | reward=    6.40 | moves=  83 | max_tile=   64 | eps=0.226
Episode  496 | score=  1484 | reward=   14.84 | moves= 156 | max_tile=  128 | eps=0.225
Episode  497 | score=  1088 | reward=   10.88 | moves= 118 | max_tile=  128 | eps=0.225
Episode  498 | score=  1340 | reward=   13.40 | moves= 141 | max_tile=  128 | eps=0.224
Episode  499 | score=  1348 | reward=   13.48 | moves= 139 | max_tile=  128 | eps=0.223
Episode  500 | score=  1168 | reward=   11.68 | moves= 125 | max_tile=  128 | eps=0.223
Episode  501 | score=   908 | reward=    9.08 | moves= 109 | max_tile=   64 | eps=0.222
Episode  502 | score=  1060 | reward=   10.60 | moves= 115 | max_tile=  128 | eps=0.221
Episode  503 | score=   700 | reward=    7.00 | moves=  94 | max_tile=   64 | eps=0.221
Episode  504 | score=  1368 | reward=   13.68 | moves= 143 | max_tile=  128 | eps=0.220
Episode  505 | score=   916 | reward=    9.16 | moves=  97 | max_tile=  128 | eps=0.219
Episode  506 | score=   900 | reward=    9.00 | moves= 110 | max_tile=   64 | eps=0.219
Episode  507 | score=  1432 | reward=   14.32 | moves= 154 | max_tile=  128 | eps=0.218
Episode  508 | score=   696 | reward=    6.96 | moves=  92 | max_tile=   64 | eps=0.217
Episode  509 | score=  1548 | reward=   15.48 | moves= 161 | max_tile=  128 | eps=0.217
Episode  510 | score=   792 | reward=    7.92 | moves= 107 | max_tile=   64 | eps=0.216
Episode  511 | score=  1020 | reward=   10.20 | moves= 109 | max_tile=  128 | eps=0.215
Episode  512 | score=  2532 | reward=   25.32 | moves= 203 | max_tile=  256 | eps=0.215
Episode  513 | score=   708 | reward=    7.08 | moves=  95 | max_tile=   64 | eps=0.214
Episode  514 | score=  1332 | reward=   13.32 | moves= 136 | max_tile=  128 | eps=0.213
Episode  515 | score=  1940 | reward=   19.40 | moves= 161 | max_tile=  256 | eps=0.213
Episode  516 | score=   628 | reward=    6.28 | moves=  86 | max_tile=   64 | eps=0.212
Episode  517 | score=  1480 | reward=   14.80 | moves= 145 | max_tile=  128 | eps=0.212
Episode  518 | score=   548 | reward=    5.48 | moves=  77 | max_tile=   64 | eps=0.211
Episode  519 | score=  1408 | reward=   14.08 | moves= 146 | max_tile=  128 | eps=0.210
Episode  520 | score=   392 | reward=    3.92 | moves=  65 | max_tile=   32 | eps=0.210
Episode  521 | score=  1172 | reward=   11.72 | moves= 126 | max_tile=  128 | eps=0.209
Episode  522 | score=   380 | reward=    3.80 | moves=  64 | max_tile=   32 | eps=0.208
Episode  523 | score=  1216 | reward=   12.16 | moves= 127 | max_tile=  128 | eps=0.208
Episode  524 | score=   872 | reward=    8.72 | moves= 108 | max_tile=   64 | eps=0.207
Episode  525 | score=   696 | reward=    6.96 | moves=  93 | max_tile=   64 | eps=0.207
Episode  526 | score=  1304 | reward=   13.04 | moves= 133 | max_tile=  128 | eps=0.206
Episode  527 | score=  1184 | reward=   11.84 | moves= 128 | max_tile=  128 | eps=0.205
Episode  528 | score=   792 | reward=    7.92 | moves=  97 | max_tile=   64 | eps=0.205
Episode  529 | score=  1096 | reward=   10.96 | moves= 118 | max_tile=  128 | eps=0.204
Episode  530 | score=   968 | reward=    9.68 | moves= 108 | max_tile=  128 | eps=0.203
Episode  531 | score=  1444 | reward=   14.44 | moves= 148 | max_tile=  128 | eps=0.203
Episode  532 | score=  2328 | reward=   23.28 | moves= 190 | max_tile=  256 | eps=0.202
Episode  533 | score=   476 | reward=    4.76 | moves=  79 | max_tile=   32 | eps=0.202
Episode  534 | score=  1088 | reward=   10.88 | moves= 112 | max_tile=  128 | eps=0.201
Episode  535 | score=  1276 | reward=   12.76 | moves= 131 | max_tile=  128 | eps=0.200
Episode  536 | score=  1168 | reward=   11.68 | moves= 125 | max_tile=  128 | eps=0.200
Episode  537 | score=   668 | reward=    6.68 | moves=  89 | max_tile=   64 | eps=0.200
Episode  538 | score=  2416 | reward=   24.16 | moves= 205 | max_tile=  256 | eps=0.200
Episode  539 | score=  1032 | reward=   10.32 | moves= 112 | max_tile=  128 | eps=0.200
Episode  540 | score=  2380 | reward=   23.80 | moves= 200 | max_tile=  256 | eps=0.200
Episode  541 | score=   992 | reward=    9.92 | moves= 118 | max_tile=   64 | eps=0.200
Episode  542 | score=  1028 | reward=   10.28 | moves= 108 | max_tile=  128 | eps=0.200
Episode  543 | score=  1420 | reward=   14.20 | moves= 148 | max_tile=  128 | eps=0.200
Episode  544 | score=  1188 | reward=   11.88 | moves= 128 | max_tile=  128 | eps=0.200
Episode  545 | score=   672 | reward=    6.72 | moves=  88 | max_tile=   64 | eps=0.200
Episode  546 | score=   632 | reward=    6.32 | moves=  88 | max_tile=   64 | eps=0.200
Episode  547 | score=  1168 | reward=   11.68 | moves= 125 | max_tile=  128 | eps=0.200
Episode  548 | score=  1364 | reward=   13.64 | moves= 142 | max_tile=  128 | eps=0.200
Episode  549 | score=  1696 | reward=   16.96 | moves= 171 | max_tile=  128 | eps=0.200
Episode  550 | score=  1236 | reward=   12.36 | moves= 131 | max_tile=  128 | eps=0.200
Episode  551 | score=  1328 | reward=   13.28 | moves= 138 | max_tile=  128 | eps=0.200
Episode  552 | score=  1176 | reward=   11.76 | moves= 127 | max_tile=  128 | eps=0.200
Episode  553 | score=  1032 | reward=   10.32 | moves= 112 | max_tile=  128 | eps=0.200
Episode  554 | score=  1352 | reward=   13.52 | moves= 140 | max_tile=  128 | eps=0.200
Episode  555 | score=  1248 | reward=   12.48 | moves= 130 | max_tile=  128 | eps=0.200
Episode  556 | score=  1200 | reward=   12.00 | moves= 123 | max_tile=  128 | eps=0.200
Episode  557 | score=  1352 | reward=   13.52 | moves= 138 | max_tile=  128 | eps=0.200
Episode  558 | score=  1540 | reward=   15.40 | moves= 150 | max_tile=  128 | eps=0.200
Episode  559 | score=  2240 | reward=   22.40 | moves= 182 | max_tile=  256 | eps=0.200
Episode  560 | score=   668 | reward=    6.68 | moves=  92 | max_tile=   64 | eps=0.200
Episode  561 | score=  2800 | reward=   28.00 | moves= 230 | max_tile=  256 | eps=0.200
Episode  562 | score=   700 | reward=    7.00 | moves=  92 | max_tile=   64 | eps=0.200
Episode  563 | score=  1356 | reward=   13.56 | moves= 141 | max_tile=  128 | eps=0.200
Episode  564 | score=  2428 | reward=   24.28 | moves= 204 | max_tile=  256 | eps=0.200
Episode  565 | score=   648 | reward=    6.48 | moves=  85 | max_tile=   64 | eps=0.200
Episode  566 | score=   580 | reward=    5.80 | moves=  80 | max_tile=   64 | eps=0.200
Episode  567 | score=  1952 | reward=   19.52 | moves= 183 | max_tile=  128 | eps=0.200
Episode  568 | score=  1732 | reward=   17.32 | moves= 174 | max_tile=  128 | eps=0.200
Episode  569 | score=  2548 | reward=   25.48 | moves= 211 | max_tile=  256 | eps=0.200
Episode  570 | score=  1388 | reward=   13.88 | moves= 142 | max_tile=  128 | eps=0.200
Episode  571 | score=   744 | reward=    7.44 | moves=  99 | max_tile=   64 | eps=0.200
Episode  572 | score=   688 | reward=    6.88 | moves=  91 | max_tile=   64 | eps=0.200
Episode  573 | score=  1372 | reward=   13.72 | moves= 141 | max_tile=  128 | eps=0.200
Episode  574 | score=  1032 | reward=   10.32 | moves= 126 | max_tile=   64 | eps=0.200
Episode  575 | score=  1756 | reward=   17.56 | moves= 165 | max_tile=  128 | eps=0.200
Episode  576 | score=   912 | reward=    9.12 | moves= 110 | max_tile=   64 | eps=0.200
Episode  577 | score=  1356 | reward=   13.56 | moves= 138 | max_tile=  128 | eps=0.200
Episode  578 | score=  1180 | reward=   11.80 | moves= 128 | max_tile=  128 | eps=0.200
Episode  579 | score=   892 | reward=    8.92 | moves= 114 | max_tile=   64 | eps=0.200
Episode  580 | score=   960 | reward=    9.60 | moves= 114 | max_tile=   64 | eps=0.200
Episode  581 | score=   712 | reward=    7.12 | moves=  96 | max_tile=   64 | eps=0.200
Episode  582 | score=  1016 | reward=   10.16 | moves= 123 | max_tile=   64 | eps=0.200
Episode  583 | score=  1476 | reward=   14.76 | moves= 143 | max_tile=  128 | eps=0.200
Episode  584 | score=  1444 | reward=   14.44 | moves= 150 | max_tile=  128 | eps=0.200
Episode  585 | score=   736 | reward=    7.36 | moves=  98 | max_tile=   64 | eps=0.200
Episode  586 | score=  1504 | reward=   15.04 | moves= 150 | max_tile=  128 | eps=0.200
Episode  587 | score=  2124 | reward=   21.24 | moves= 177 | max_tile=  256 | eps=0.200
Episode  588 | score=  3108 | reward=   31.08 | moves= 257 | max_tile=  256 | eps=0.200
Episode  589 | score=   816 | reward=    8.16 | moves=  99 | max_tile=   64 | eps=0.200
Episode  590 | score=  1336 | reward=   13.36 | moves= 139 | max_tile=  128 | eps=0.200
Episode  591 | score=   592 | reward=    5.92 | moves=  82 | max_tile=   64 | eps=0.200
Episode  592 | score=  1928 | reward=   19.28 | moves= 157 | max_tile=  256 | eps=0.200
Episode  593 | score=  1172 | reward=   11.72 | moves= 126 | max_tile=  128 | eps=0.200
Episode  594 | score=  1012 | reward=   10.12 | moves= 108 | max_tile=  128 | eps=0.200
Episode  595 | score=  1484 | reward=   14.84 | moves= 150 | max_tile=  128 | eps=0.200
Episode  596 | score=  1228 | reward=   12.28 | moves= 135 | max_tile=  128 | eps=0.200
Episode  597 | score=  1056 | reward=   10.56 | moves= 114 | max_tile=  128 | eps=0.200
Episode  598 | score=  1136 | reward=   11.36 | moves= 123 | max_tile=  128 | eps=0.200
Episode  599 | score=  1068 | reward=   10.68 | moves= 110 | max_tile=  128 | eps=0.200
Episode  600 | score=  2152 | reward=   21.52 | moves= 203 | max_tile=  128 | eps=0.200
Episode  601 | score=   724 | reward=    7.24 | moves=  98 | max_tile=   64 | eps=0.200
Episode  602 | score=  1632 | reward=   16.32 | moves= 152 | max_tile=  128 | eps=0.200
Episode  603 | score=  1256 | reward=   12.56 | moves= 126 | max_tile=  128 | eps=0.200
Episode  604 | score=  1096 | reward=   10.96 | moves= 120 | max_tile=  128 | eps=0.200
Episode  605 | score=   968 | reward=    9.68 | moves= 116 | max_tile=   64 | eps=0.200
Episode  606 | score=   460 | reward=    4.60 | moves=  71 | max_tile=   32 | eps=0.200
Episode  607 | score=  1312 | reward=   13.12 | moves= 135 | max_tile=  128 | eps=0.200
Episode  608 | score=   844 | reward=    8.44 | moves= 102 | max_tile=   64 | eps=0.200
Episode  609 | score=  1436 | reward=   14.36 | moves= 152 | max_tile=  128 | eps=0.200
Episode  610 | score=  1024 | reward=   10.24 | moves= 111 | max_tile=  128 | eps=0.200
Episode  611 | score=  1632 | reward=   16.32 | moves= 165 | max_tile=  128 | eps=0.200
Episode  612 | score=  1128 | reward=   11.28 | moves= 121 | max_tile=  128 | eps=0.200
Episode  613 | score=   652 | reward=    6.52 | moves=  86 | max_tile=   64 | eps=0.200
