episode,score,reward,moves,max_tile,epsilon
1,740,25.380000000000006,98,64,0.7367766237081191
2,2316,61.59999999999995,194,256,0.7367029460457484
3,1316,40.48,142,128,0.7366292757511438
4,1428,42.749999999999986,147,128,0.7365556128235686
5,884,29.850000000000023,111,64,0.7364819572622863
6,1128,34.08000000000003,120,128,0.7364083090665601
7,1308,38.400000000000006,132,128,0.7363346682356534
8,1496,45.93999999999999,158,128,0.7362610347688299
9,1372,41.55999999999999,144,128,0.736187408665353
10,900,28.76000000000002,106,64,0.7361137899244865
11,1432,43.19,147,128,0.7360401785454941
12,952,29.160000000000018,104,128,0.7359665745276396
13,952,29.170000000000016,105,128,0.7358929778701868
14,1548,46.25999999999999,158,128,0.7358193885723998
15,756,26.48000000000002,102,64,0.7357458066335426
16,1156,35.300000000000004,124,128,0.7356722320528792
17,1388,41.91999999999998,144,128,0.735598664829674
18,548,19.350000000000005,77,64,0.735525104963191
19,952,30.950000000000017,113,64,0.7354515524526947
20,1416,42.09999999999999,144,128,0.7353780072974494
21,784,27.38000000000001,104,64,0.7353044694967197
22,1200,35.33000000000001,123,128,0.73523093904977
23,760,24.620000000000008,92,64,0.735157415955865
24,484,16.929999999999996,69,64,0.7350839002142695
25,436,16.77,71,32,0.7350103918242481
26,1396,42.0,144,128,0.7349368907850656
27,648,21.830000000000005,85,64,0.7348633970959871
28,604,20.660000000000004,82,64,0.7347899107562775
29,984,29.59000000000001,105,128,0.734716431765202
30,824,27.580000000000023,104,64,0.7346429601220255
31,1364,41.169999999999995,143,128,0.7345694958260133
32,644,23.039999999999996,90,64,0.7344960388764307
33,1100,32.74000000000001,114,128,0.734422589272543
34,1044,31.760000000000034,112,128,0.7343491470136158
35,2096,55.299999999999976,174,256,0.7342757120989144
36,1292,38.66000000000002,134,128,0.7342022845277045
37,1120,33.68,118,128,0.7341288642992517
38,1324,39.4,136,128,0.7340554514128218
39,1296,39.11000000000001,135,128,0.7339820458676806
40,564,19.930000000000007,79,64,0.7339086476630938
41,1376,41.169999999999995,141,128,0.7338352567983275
42,792,25.78000000000002,96,64,0.7337618732726476
43,2472,66.93999999999997,212,256,0.7336884970853204
44,1396,41.58999999999999,143,128,0.7336151282356118
45,688,23.48000000000001,90,64,0.7335417667227883
46,724,24.79000000000001,95,64,0.7334684125461159
47,1620,48.019999999999975,162,128,0.7333950657048613
48,548,19.140000000000004,76,64,0.7333217261982908
49,680,24.24000000000001,94,64,0.733248394025671
50,560,19.580000000000002,78,64,0.7331750691862684
51,1352,40.719999999999985,140,128,0.7331017516793498
52,556,19.010000000000005,75,64,0.7330284415041819
53,828,28.250000000000007,107,64,0.7329551386600315
54,2332,62.279999999999966,196,256,0.7328818431461654
55,852,29.320000000000007,110,64,0.7328085549618508
56,776,25.83000000000002,97,64,0.7327352741063546
57,632,21.46,84,64,0.732662000578944
58,2708,71.70999999999998,223,256,0.7325887343788862
59,1332,39.27000000000001,135,128,0.7325154755054483
60,2096,54.76999999999999,171,256,0.7324422239578977
61,1512,45.89999999999997,158,128,0.732368979735502
62,1324,40.02,138,128,0.7322957428375284
63,1484,44.979999999999976,154,128,0.7322225132632446
64,888,29.050000000000022,107,64,0.7321492910119183
65,556,20.39,83,32,0.7320760760828171
66,1272,37.4,128,128,0.7320028684752088
67,308,12.659999999999997,58,32,0.7319296681883612
68,912,27.510000000000016,99,128,0.7318564752215424
69,596,20.890000000000008,83,64,0.7317832895740203
70,1220,36.66999999999999,127,128,0.7317101112450629
71,1156,34.99000000000001,123,128,0.7316369402339384
72,1104,36.260000000000005,132,64,0.731563776539915
73,2500,66.58999999999997,209,256,0.731490620162261
74,1292,38.54999999999999,133,128,0.7314174711002448
75,572,19.599999999999998,78,64,0.7313443293531348
76,1136,34.58000000000001,122,128,0.7312711949201994
77,1092,35.09000000000002,127,64,0.7311980678007074
78,1308,38.82,134,128,0.7311249479939274
79,508,17.699999999999996,72,64,0.731051835499128
80,1400,43.079999999999984,148,128,0.7309787303155781
81,1156,32.99,113,128,0.7309056324425466
82,1060,32.550000000000004,115,128,0.7308325418793024
83,1712,49.370000000000005,165,128,0.7307594586251145
84,232,9.379999999999999,46,32,0.730686382679252
85,1408,42.24,146,128,0.7306133140409841
86,1416,42.94,148,128,0.73054025270958
87,1160,35.440000000000005,124,128,0.7304671986843091
88,1596,47.569999999999986,161,128,0.7303941519644407
89,844,27.15,101,64,0.7303211125492443
90,328,12.859999999999998,58,32,0.7302480804379894
91,1268,38.20000000000001,132,128,0.7301750556299456
92,608,21.110000000000003,83,64,0.7301020381243826
93,852,29.11,109,64,0.7300290279205701
94,1312,38.85,133,128,0.7299560250177781
95,1504,44.35,151,128,0.7298830294152764
96,612,21.46,84,64,0.7298100411123348
97,1140,34.73000000000001,123,128,0.7297370601082236
98,1464,44.98999999999998,155,128,0.7296640864022128
99,164,7.739999999999998,40,16,0.7295911199935726
100,1152,35.37000000000001,125,128,0.7295181608815733
101,608,21.0,82,64,0.7294452090654852
102,1252,37.830000000000005,131,128,0.7293722645445786
103,540,17.91,71,64,0.7292993273181242
104,588,20.590000000000014,81,64,0.7292263973853924
105,1348,40.899999999999984,142,128,0.7291534747456538
106,588,20.600000000000005,82,64,0.7290805593981793
107,1004,30.740000000000016,110,128,0.7290076513422394
108,2288,59.84999999999998,187,256,0.7289347505771052
109,492,17.019999999999996,70,64,0.7288618571020475
110,680,23.820000000000007,92,64,0.7287889709163373
111,1268,37.05000000000001,127,128,0.7287160920192457
112,780,26.930000000000007,103,64,0.7286432204100438
113,568,19.549999999999994,77,64,0.7285703560880028
114,1372,41.559999999999974,144,128,0.728497499052394
115,2960,78.96000000000004,246,256,0.7284246493024888
116,964,29.500000000000014,106,128,0.7283518068375586
117,768,25.130000000000006,95,64,0.7282789716568748
118,716,24.610000000000003,95,64,0.7282061437597092
119,1304,38.770000000000024,133,128,0.7281333231453332
120,2076,55.62999999999995,177,256,0.7280605098130186
121,1088,33.89000000000001,121,128,0.7279877037620374
122,1160,33.770000000000024,117,128,0.7279149049916611
123,1348,40.58,140,128,0.7278421135011619
124,624,22.00000000000001,86,64,0.7277693292898118
125,1016,30.44000000000002,108,128,0.7276965523568828
126,1056,32.31000000000001,115,128,0.7276237827016471
127,1024,30.829999999999995,109,128,0.7275510203233769
128,1028,31.400000000000013,112,128,0.7274782652213446
129,976,28.780000000000022,102,128,0.7274055173948225
130,640,22.590000000000014,89,64,0.7273327768430831
131,1528,45.429999999999986,155,128,0.7272600435653988
132,924,27.200000000000014,96,128,0.7271873175610423
133,728,25.560000000000024,98,64,0.7271145988292862
134,928,27.770000000000017,99,128,0.7270418873694032
135,1020,30.69000000000002,109,128,0.7269691831806663
136,2456,66.55999999999997,210,256,0.7268964862623483
137,1188,36.150000000000006,127,128,0.726823796613722
138,892,26.150000000000016,93,128,0.7267511142340606
139,1212,36.59000000000001,127,128,0.7266784391226372
140,556,18.81,75,64,0.7266057712787249
141,320,12.779999999999996,58,32,0.7265331107015971
142,568,19.350000000000005,77,64,0.7264604573905269
143,700,24.03000000000002,93,64,0.7263878113447878
144,1408,42.95999999999999,148,128,0.7263151725636533
145,224,8.559999999999997,42,32,0.726242541046397
146,1196,34.660000000000004,120,128,0.7261699167922924
147,700,24.13000000000001,93,64,0.7260972998006131
148,672,23.950000000000003,93,64,0.7260246900706331
149,720,24.64,94,64,0.725952087601626
150,1580,46.36,156,128,0.7258794923928659
151,444,17.369999999999994,73,32,0.7258069044436266
152,516,18.609999999999996,75,64,0.7257343237531823
153,416,15.839999999999995,68,32,0.7256617503208069
154,1912,49.989999999999974,157,256,0.7255891841457749
155,416,16.04,68,32,0.7255166252273603
156,1120,31.89000000000002,109,128,0.7254440735648375
157,528,17.899999999999995,72,64,0.725371529157481
158,556,19.430000000000003,77,64,0.7252989920045653
159,1656,49.42999999999998,167,128,0.7252264621053648
160,1380,41.63999999999999,144,128,0.7251539394591543
161,3220,84.29000000000012,259,256,0.7250814240652084
162,1104,32.58000000000001,114,128,0.7250089159228018
163,668,22.870000000000008,89,64,0.7249364150312095
164,1336,40.14999999999999,139,128,0.7248639213897065
165,1436,43.24,148,128,0.7247914349975675
166,572,19.700000000000006,78,64,0.7247189558540678
167,716,22.820000000000018,86,64,0.7246464839584824
168,592,21.05000000000001,83,64,0.7245740193100866
169,1368,40.579999999999984,140,128,0.7245015619081556
170,780,26.300000000000015,100,64,0.7244291117519648
171,384,15.299999999999994,66,32,0.7243566688407896
172,2752,71.94000000000004,222,256,0.7242842331739056
173,516,17.35,69,64,0.7242118047505882
174,268,10.789999999999994,51,32,0.7241393835701132
175,1188,34.47,119,128,0.7240669696317562
176,1168,35.84000000000001,126,128,0.723994562934793
177,828,28.460000000000022,108,64,0.7239221634784996
178,1024,29.78000000000003,104,128,0.7238497712621518
179,2428,65.02999999999997,205,256,0.7237773862850255
180,1384,41.040000000000006,140,128,0.7237050085463971
181,804,27.07000000000001,103,64,0.7236326380455425
182,480,17.619999999999997,72,64,0.7235602747817379
183,624,21.79000000000001,85,64,0.7234879187542598
184,584,20.139999999999993,80,64,0.7234155699623843
185,2192,58.88999999999997,187,256,0.7233432284053881
186,708,24.320000000000004,94,64,0.7232708940825476
187,1512,47.14999999999998,163,128,0.7231985669931393
188,432,15.459999999999994,64,64,0.72312624713644
189,1980,51.620000000000005,162,256,0.7230539345117264
190,2088,55.00999999999998,173,256,0.7229816291182752
191,904,28.79,105,64,0.7229093309553635
192,552,19.189999999999998,77,64,0.7228370400222679
193,596,21.090000000000007,83,64,0.7227647563182656
194,672,22.490000000000013,87,64,0.7226924798426339
195,608,20.38,80,64,0.7226202105946496
196,1420,42.45999999999999,146,128,0.7225479485735902
197,924,29.210000000000022,107,64,0.7224756937787328
198,1044,31.560000000000024,112,128,0.7224034462093549
199,1448,43.359999999999985,148,128,0.722331205864734
200,1604,47.659999999999975,162,128,0.7222589727441475
201,1572,46.90999999999998,159,128,0.7221867468468731
202,600,21.340000000000003,84,64,0.7221145281721885
203,1276,38.389999999999986,133,128,0.7220423167193712
204,484,17.249999999999993,71,64,0.7219701124876993
205,808,26.58000000000002,100,64,0.7218979154764505
206,1844,52.779999999999966,174,128,0.7218257256849029
207,772,26.010000000000016,99,64,0.7217535431123344
208,1320,39.55999999999999,136,128,0.7216813677580232
209,1072,31.73000000000002,111,128,0.7216091996212474
210,712,23.42000000000001,90,64,0.7215370387012853
211,1400,42.150000000000006,145,128,0.7214648849974151
