episode,score,reward,moves,max_tile,epsilon
1,1532,44.739999999999995,152,128,0.89991
2,492,17.750000000000004,73,64,0.899820009
3,720,25.060000000000013,96,64,0.8997300269991001
4,1236,36.519999999999996,126,128,0.8996400539964002
5,656,22.529999999999998,87,64,0.8995500899910006
6,492,17.31999999999999,70,64,0.8994601349820015
7,1492,43.79,147,128,0.8993701889685033
8,1204,35.67,123,128,0.8992802519496065
9,760,24.830000000000013,93,64,0.8991903239244116
10,1432,43.19999999999998,148,128,0.8991004048920191
11,1124,34.140000000000015,120,128,0.89901049485153
12,604,21.59000000000001,85,64,0.8989205938020448
13,1088,33.25000000000001,117,128,0.8988307017426647
14,1380,42.469999999999985,147,128,0.8987408186724904
15,1492,45.48999999999999,157,128,0.8986509445906232
16,1220,37.51,131,128,0.8985610794961642
17,636,21.92,86,64,0.8984712233882145
18,1392,42.39000000000001,147,128,0.8983813762658757
19,640,22.17000000000001,87,64,0.8982915381282491
20,836,27.59000000000002,103,64,0.8982017089744363
21,828,26.77000000000001,99,64,0.8981118888035389
22,712,23.42,90,64,0.8980220776146586
23,628,22.25,87,64,0.8979322754068971
24,1312,39.07,135,128,0.8978424821793565
25,352,12.989999999999995,57,32,0.8977526979311385
26,1020,33.73000000000001,123,64,0.8976629226613454
27,1280,37.91,131,128,0.8975731563690793
28,640,22.16000000000001,86,64,0.8974833990534424
29,1008,30.05000000000002,107,128,0.897393650713537
30,472,16.909999999999993,69,64,0.8973039113484657
31,860,28.150000000000016,105,64,0.8972141809573309
32,524,19.119999999999994,78,32,0.8971244595392351
33,608,21.010000000000005,83,64,0.8970347470932812
34,568,19.76,78,64,0.896945043618572
35,1340,39.97,137,128,0.8968553491142102
36,2840,75.03000000000003,233,256,0.8967656635792988
37,1604,47.66,162,128,0.8966759870129408
38,568,19.35,77,64,0.8965863194142395
39,1336,40.97999999999999,142,128,0.8964966607822981
40,1028,30.770000000000017,109,128,0.8964070111162198
41,596,20.460000000000008,80,64,0.8963173704151082
42,596,21.300000000000008,84,64,0.8962277386780667
43,740,25.68000000000001,98,64,0.8961381159041989
44,836,27.490000000000013,103,64,0.8960485020926084
45,380,14.419999999999995,62,32,0.8959588972423992
46,748,25.55000000000001,97,64,0.895869301352675
47,1244,37.54000000000002,130,128,0.8957797144225397
48,1160,35.44000000000002,124,128,0.8956901364510974
49,732,25.600000000000016,98,64,0.8956005674374523
50,368,14.199999999999998,62,32,0.8955110073807085
51,1696,50.04999999999999,169,128,0.8954214562799705
52,2100,60.79999999999995,200,128,0.8953319141343425
53,536,18.400000000000002,74,64,0.8952423809429291
54,1320,39.36,136,128,0.8951528567048348
55,416,16.259999999999998,70,32,0.8950633414191643
56,660,23.42000000000001,92,64,0.8949738350850224
57,848,27.500000000000025,102,64,0.8948843377015139
58,1268,38.62,134,128,0.8947948492677438
59,1228,36.33000000000002,125,128,0.894705369782817
60,724,25.32000000000002,98,64,0.8946158992458387
61,1456,43.86,150,128,0.8945264376559141
62,1076,33.34000000000002,118,128,0.8944369850121485
63,2192,58.87999999999994,186,256,0.8943475413136474
64,672,22.690000000000005,87,64,0.894258106559516
65,484,18.409999999999997,77,32,0.89416868074886
66,1328,40.06,138,128,0.8940792638807852
67,996,32.34000000000002,118,64,0.8939898559543971
68,1404,42.19,145,128,0.8939004569688016
69,1164,35.59000000000001,125,128,0.8938110669231047
70,1088,32.84000000000001,116,128,0.8937216858164124
71,2820,73.98,228,256,0.8936323136478308
72,1336,39.73,137,128,0.893542950416466
73,1060,31.720000000000027,112,128,0.8934535961214244
74,2092,55.679999999999964,176,256,0.8933642507618123
75,576,21.420000000000005,86,32,0.8932749143367361
76,1508,44.38999999999998,151,128,0.8931855868453025
77,960,28.730000000000018,103,128,0.8930962682866179
78,620,21.960000000000008,86,64,0.8930069586597893
79,784,26.02000000000001,98,64,0.8929176579639233
80,844,27.36000000000003,102,64,0.8928283661981269
81,1220,36.780000000000015,128,128,0.8927390833615071
82,1564,45.769999999999975,153,128,0.892649809453171
83,552,19.719999999999995,80,64,0.8925605444722257
84,828,26.56000000000002,98,64,0.8924712884177785
85,1332,40.94000000000002,142,128,0.8923820412889367
86,724,24.690000000000012,95,64,0.8922928030848079
87,608,21.740000000000002,86,64,0.8922035738044993
88,1772,50.07999999999998,166,128,0.8921143534471189
89,1336,40.56999999999999,141,128,0.8920251420117742
90,688,23.480000000000015,90,64,0.891935939497573
91,904,29.530000000000015,109,64,0.8918467459036232
92,744,25.940000000000012,100,64,0.8917575612290328
93,1556,44.86999999999999,151,128,0.8916683854729099
94,800,26.91000000000001,101,64,0.8915792186343626
95,208,8.919999999999998,44,32,0.8914900607124991
96,980,29.650000000000023,105,128,0.8914009117064279
97,652,23.120000000000008,90,64,0.8913117716152572
98,704,24.170000000000005,93,64,0.8912226404380957
99,1216,36.33,127,128,0.891133518174052
100,2028,53.679999999999986,170,256,0.8910444048222346
101,316,12.939999999999996,58,32,0.8909553003817523
102,1120,33.779999999999994,118,128,0.8908662048517141
103,632,21.57000000000001,85,64,0.890777118231229
104,920,27.480000000000018,98,128,0.8906880405194059
105,968,28.80000000000001,102,128,0.890598971715354
106,672,22.900000000000002,88,64,0.8905099118181824
107,276,11.179999999999998,52,32,0.8904208608270006
108,2004,52.589999999999975,165,256,0.8903318187409178
109,1832,52.869999999999976,175,128,0.8902427855590438
110,2332,62.27999999999997,196,256,0.8901537612804878
111,884,28.7,106,64,0.8900647459043598
112,944,30.98000000000001,114,64,0.8899757394297694
113,724,24.37000000000002,93,64,0.8898867418558264
114,556,19.639999999999997,78,64,0.8897977531816408
115,576,19.95,79,64,0.8897087734063226
116,852,28.060000000000013,104,64,0.889619802528982
117,1620,48.01999999999998,162,128,0.8895308405487291
118,2292,60.09999999999995,188,256,0.8894418874646742
119,1060,31.62000000000002,112,128,0.8893529432759277
120,1360,40.809999999999995,141,128,0.8892640079816001
121,428,16.269999999999996,69,32,0.8891750815808019
122,752,24.340000000000007,92,64,0.8890861640726438
123,580,19.470000000000002,77,64,0.8889972554562366
124,900,29.180000000000014,108,64,0.888908355730691
125,608,21.64000000000001,86,64,0.888819464895118
126,1176,34.77000000000001,121,128,0.8887305829486285
127,984,32.01000000000002,117,64,0.8886417098903336
128,772,26.540000000000013,102,64,0.8885528457193446
129,1264,37.32000000000001,128,128,0.8884639904347726
130,1100,33.58,118,128,0.8883751440357291
131,788,25.74000000000001,96,64,0.8882863065213256
132,704,23.44000000000001,90,64,0.8881974778906735
133,304,12.089999999999996,55,32,0.8881086581428844
134,348,13.589999999999996,61,32,0.8880198472770702
135,908,29.35000000000002,107,64,0.8879310452923425
136,756,25.420000000000012,96,64,0.8878422521878132
137,1012,33.870000000000005,125,64,0.8877534679625945
138,1244,36.28999999999999,125,128,0.8876646926157982
139,816,27.710000000000015,105,64,0.8875759261465366
140,1368,41.30999999999999,143,128,0.887487168553922
141,2336,62.739999999999974,198,256,0.8873984198370666
142,2280,60.289999999999964,189,256,0.8873096799950829
143,576,19.950000000000006,79,64,0.8872209490270834
144,736,25.850000000000012,99,64,0.8871322269321806
145,688,23.279999999999998,90,64,0.8870435137094874
146,1436,44.50000000000001,154,128,0.8869548093581164
147,700,24.23,93,64,0.8868661138771806
148,1356,40.759999999999984,140,128,0.8867774272657929
149,1328,39.02000000000001,134,128,0.8866887495230663
150,688,24.11000000000001,93,64,0.886600080648114
151,1520,45.129999999999995,153,128,0.8865114206400492
152,1316,39.51999999999999,136,128,0.8864227694979852
153,912,30.760000000000037,114,64,0.8863341272210353
154,2240,60.62999999999997,193,256,0.8862454938083132
155,1196,37.480000000000004,132,128,0.8861568692589323
156,1328,39.959999999999994,138,128,0.8860682535720065
157,1440,43.69999999999996,150,128,0.8859796467466493
158,1772,51.219999999999956,170,128,0.8858910487819747
159,276,11.389999999999995,53,32,0.8858024596770965
160,1384,41.050000000000004,141,128,0.8857138794311288
161,716,23.12000000000001,86,64,0.8856253080431857
162,1308,39.02,134,128,0.8855367455123814
163,1676,46.89999999999998,154,128,0.8854481918378302
164,2420,65.15999999999997,206,256,0.8853596470186464
165,2680,68.49000000000001,209,256,0.8852711110539446
166,1312,38.86000000000001,134,128,0.8851825839428392
167,1380,40.69000000000001,139,128,0.8850940656844449
168,544,19.320000000000007,78,64,0.8850055562778765
169,860,28.250000000000018,105,64,0.8849170557222487
170,1608,47.9,162,128,0.8848285640166764
171,816,26.450000000000014,99,64,0.8847400811602748
172,576,19.95,79,64,0.8846516071521587
173,544,18.69000000000001,75,64,0.8845631419914435
174,2084,54.659999999999975,172,256,0.8844746856772443
175,1372,41.55999999999999,144,128,0.8843862382086766
176,996,29.810000000000013,105,128,0.8842977995848557
177,364,14.589999999999993,65,32,0.8842093698048972
178,752,26.230000000000018,101,64,0.8841209488679167
179,700,24.13000000000001,93,64,0.88403253677303
180,1372,40.28999999999997,137,128,0.8839441335193526
181,424,16.13,69,32,0.8838557391060007
182,1132,33.900000000000006,118,128,0.8837673535320901
183,1364,41.690000000000005,145,128,0.8836789767967369
184,1388,42.97,149,128,0.8835906088990573
185,1360,41.01,141,128,0.8835022498381674
186,968,29.960000000000026,108,128,0.8834138996131836
187,608,21.010000000000005,83,64,0.8833255582232223
188,576,19.85,79,64,0.8832372256674
189,912,30.55000000000001,113,64,0.8831489019448333
190,2400,64.10999999999997,201,256,0.8830605870546389
191,772,26.640000000000008,102,64,0.8829722809959334
192,1616,47.97999999999997,162,128,0.8828839837678338
193,1328,40.07000000000001,139,128,0.882795695369457
194,1320,39.46,136,128,0.8827074157999201
195,808,27.21000000000002,103,64,0.88261914505834
196,1100,33.79000000000001,119,128,0.8825308831438342
197,1036,31.580000000000023,112,128,0.8824426300555198
198,1180,35.22,122,128,0.8823543857925142
199,764,25.920000000000012,98,64,0.882266150353935
200,1320,39.769999999999996,137,128,0.8821779237388996
201,836,27.69000000000001,103,64,0.8820897059465257
202,464,16.619999999999994,68,64,0.882001496975931
203,1340,40.709999999999994,141,128,0.8819132968262334
204,3204,84.23000000000006,259,256,0.8818251054965508
205,1336,39.41999999999999,136,128,0.8817369229860011
206,1144,35.080000000000005,124,128,0.8816487492937025
207,1072,32.260000000000005,114,128,0.8815605844187732
208,1312,39.070000000000014,135,128,0.8814724283603314
209,588,20.169999999999998,79,64,0.8813842811174953
210,1728,52.03999999999996,176,128,0.8812961426893836
211,1140,35.240000000000016,124,128,0.8812080130751146
212,768,25.66000000000001,98,64,0.8811198922738072
213,1472,45.289999999999985,157,128,0.8810317802845797
214,2704,72.83000000000003,229,256,0.8809436771065513
215,684,23.240000000000006,90,64,0.8808555827388407
216,588,20.490000000000002,81,64,0.8807674971805668
217,1440,43.70000000000001,150,128,0.8806794204308488
218,1400,42.04,144,128,0.8805913524888057
219,880,28.46000000000001,106,64,0.8805032933535568
220,868,28.65000000000001,107,64,0.8804152430242215
221,1512,44.64,152,128,0.880327201499919
222,624,22.210000000000008,87,64,0.880239168779769
223,884,29.75000000000001,111,64,0.880151144862891
224,540,18.439999999999994,74,64,0.8800631297484047
225,864,27.97000000000002,103,64,0.8799751234354299
226,1096,33.750000000000014,119,128,0.8798871259230864
227,980,32.08000000000002,118,64,0.8797991372104941
228,728,25.140000000000015,96,64,0.8797111572967731
229,1244,37.33000000000003,129,128,0.8796231861810434
230,572,19.910000000000004,79,64,0.8795352238624253
231,1004,30.52000000000002,108,128,0.8794472703400391
232,276,11.489999999999997,53,32,0.8793593256130051
233,644,23.250000000000007,91,64,0.8792713896804438
234,1336,40.46,140,128,0.8791834625414758
235,844,27.350000000000016,101,64,0.8790955441952217
236,1356,40.03000000000001,137,128,0.8790076346408022
237,1656,49.85999999999999,170,128,0.8789197338773381
238,1252,38.04,132,128,0.8788318419039504
239,896,29.140000000000015,108,64,0.87874395871976
240,524,17.849999999999998,71,64,0.878656084323888
241,940,30.100000000000012,110,64,0.8785682187154557
242,1408,42.54,146,128,0.8784803618935841
243,976,31.30000000000002,114,64,0.8783925138573948
244,1120,36.00000000000003,130,64,0.878304674606009
245,616,21.92000000000001,86,64,0.8782168441385484
246,672,23.01000000000001,89,64,0.8781290224541346
247,1072,32.05000000000001,113,128,0.8780412095518892
248,2196,58.829999999999956,187,256,0.877953405430934
249,560,19.06000000000001,76,64,0.877865610090391
250,1040,31.730000000000015,113,128,0.8777778235293819
251,616,20.670000000000012,81,64,0.877690045747029
252,1440,41.600000000000016,140,128,0.8776022767424543
253,476,16.959999999999997,70,64,0.8775145165147801
254,676,23.36,90,64,0.8774267650631286
255,1376,42.22,146,128,0.8773390223866222
256,624,21.370000000000008,83,64,0.8772512884843835
257,672,22.900000000000013,88,64,0.877163563355535
258,492,17.740000000000002,72,64,0.8770758469991995
259,1148,34.900000000000006,122,128,0.8769881394144996
260,616,21.08000000000001,82,64,0.8769004406005582
261,752,25.92000000000001,100,64,0.8768127505564981
262,2444,66.02999999999997,209,256,0.8767250692814424
263,1184,36.53,129,128,0.8766373967745144
264,412,15.899999999999993,68,32,0.876549733034837
265,1468,44.61,153,128,0.8764620780615335
266,572,19.81000000000001,79,64,0.8763744318537274
267,800,26.270000000000014,97,64,0.876286794410542
268,1116,34.59000000000001,123,128,0.876199165731101
269,1692,47.699999999999996,158,128,0.8761115458145279
270,1380,41.219999999999985,142,128,0.8760239346599464
271,1424,42.49999999999995,146,128,0.8759363322664805
272,532,18.560000000000006,74,64,0.8758487386332539
273,1652,50.019999999999975,170,128,0.8757611537593906
274,704,24.279999999999998,94,64,0.8756735776440147
275,1472,44.23999999999998,152,128,0.8755860102862503
276,1232,38.790000000000006,137,128,0.8754984516852217
277,792,26.74000000000002,102,64,0.8754109018400531
278,628,22.050000000000008,87,64,0.8753233607498692
279,560,18.850000000000005,75,64,0.8752358284137942
280,1080,32.34000000000002,114,128,0.8751483048309529
281,788,26.170000000000016,99,64,0.8750607900004698
282,956,28.360000000000007,100,128,0.8749732839214698
283,1148,35.53000000000001,125,128,0.8748857865930777
284,1048,32.23000000000001,115,128,0.8747982980144184
285,576,19.850000000000012,79,64,0.874710818184617
286,1460,44.63999999999999,154,128,0.8746233471027985
287,1304,38.87999999999999,134,128,0.8745358847680883
288,1304,38.559999999999995,132,128,0.8744484311796115
289,864,27.970000000000017,103,64,0.8743609863364935
290,768,24.810000000000013,93,64,0.8742735502378599
291,568,19.35000000000001,77,64,0.8741861228828361
292,1256,37.56000000000001,130,128,0.8740987042705479
293,1276,37.44999999999999,129,128,0.8740112944001209
294,2660,72.60000000000001,230,256,0.8739238932706809
295,452,15.969999999999999,65,64,0.8738365008813538
296,984,31.70000000000002,116,64,0.8737491172312657
297,1356,40.77000000000001,141,128,0.8736617423195425
298,2624,67.30000000000001,206,256,0.8735743761453105
299,2508,65.19999999999999,202,256,0.873487018707696
300,772,26.210000000000008,99,64,0.8733996700058252
301,1468,44.2,152,128,0.8733123300388246
302,1104,34.050000000000004,121,128,0.8732249988058207
303,724,23.420000000000005,88,64,0.8731376763059402
304,752,26.130000000000013,101,64,0.8730503625383096
305,1400,41.83,143,128,0.8729630575020557
306,712,24.980000000000015,96,64,0.8728757611963055
307,1284,38.47,133,128,0.8727884736201859
308,596,20.259999999999998,80,64,0.8727011947728238
309,1384,41.87999999999998,144,128,0.8726139246533465
310,564,19.73,79,64,0.8725266632608812
311,612,21.680000000000007,86,64,0.8724394105945552
312,1320,39.76999999999999,137,128,0.8723521666534958
313,1296,39.21999999999999,136,128,0.8722649314368305
314,1424,42.69999999999998,146,128,0.8721777049436868
315,932,31.17000000000002,115,64,0.8720904871731925
316,1444,43.53999999999999,150,128,0.8720032781244752
317,784,26.330000000000005,99,64,0.8719160777966628
318,288,11.929999999999996,55,32,0.8718288861888831
319,1380,42.05,145,128,0.8717417033002642
320,632,20.930000000000003,81,64,0.8716545291299342
321,1304,38.97999999999999,134,128,0.8715673636770213
322,2248,59.86999999999997,189,256,0.8714802069406535
323,520,17.709999999999997,71,64,0.8713930589199594
324,308,12.029999999999992,55,32,0.8713059196140674
325,488,16.869999999999994,69,64,0.871218789022106
326,596,20.460000000000008,80,64,0.8711316671432038
327,1364,40.220000000000006,138,128,0.8710445539764895
328,1388,41.08,140,128,0.8709574495210919
329,888,29.060000000000016,108,64,0.8708703537761397
330,700,24.230000000000015,93,64,0.8707832667407621
331,1688,48.07999999999999,160,128,0.870696188414088
332,684,23.440000000000005,90,64,0.8706091187952466
333,724,23.630000000000003,89,64,0.8705220578833671
334,232,9.789999999999996,47,32,0.8704350056775788
335,692,23.840000000000007,92,64,0.870347962177011
336,724,24.69000000000001,95,64,0.8702609273807933
337,596,20.460000000000004,80,64,0.8701739012880553
338,852,27.64000000000001,102,64,0.8700868838979264
339,1200,35.530000000000015,123,128,0.8699998752095367
340,1064,32.390000000000015,115,128,0.8699128752220158
341,580,20.090000000000007,79,64,0.8698258839344936
342,640,22.690000000000012,89,64,0.8697389013461001
343,1032,31.230000000000015,111,128,0.8696519274559655
344,1036,31.690000000000015,113,128,0.86956496226322
345,1352,40.519999999999996,140,128,0.8694780057669936
346,412,15.479999999999995,66,32,0.8693910579664169
347,1076,33.14000000000002,118,128,0.8693041188606203
348,1608,48.10999999999995,163,128,0.8692171884487343
349,1196,37.27,131,128,0.8691302667298895
350,600,21.34000000000001,84,64,0.8690433537032165
351,996,32.45000000000002,119,64,0.8689564493678462
352,760,26.93000000000001,103,64,0.8688695537229094
353,1464,44.36999999999999,153,128,0.8687826667675371
354,1064,31.970000000000013,113,128,0.8686957885008604
355,932,28.33000000000002,101,128,0.8686089189220103
356,1048,32.22000000000002,114,128,0.8685220580301182
357,1300,38.95,135,128,0.8684352058243152
358,652,22.280000000000015,86,64,0.8683483623037328
359,504,18.499999999999996,76,64,0.8682615274675024
360,844,27.360000000000007,102,64,0.8681747013147557
361,1320,39.35999999999999,136,128,0.8680878838446242
362,272,11.239999999999997,52,32,0.8680010750562398
363,836,28.12,106,64,0.8679142749487342
364,1204,35.570000000000014,123,128,0.8678274835212393
365,716,22.830000000000005,87,64,0.8677407007728871
366,756,25.42000000000002,96,64,0.8676539267028098
367,1240,37.09,129,128,0.8675671613101396
368,304,12.199999999999996,56,32,0.8674804045940085
369,204,8.79,45,16,0.8673936565535492
370,2324,62.72999999999996,199,256,0.8673069171878938
371,1036,32.100000000000016,114,128,0.8672201864961749
372,572,19.81000000000001,79,64,0.8671334644775254
373,1104,34.26000000000001,122,128,0.8670467511310777
374,1044,32.190000000000026,115,128,0.8669600464559646
375,996,30.23000000000002,107,128,0.866873350451319
376,716,24.09000000000001,93,64,0.8667866631162738
377,1012,30.500000000000018,108,128,0.8666999844499622
378,3000,80.61000000000013,251,256,0.8666133144515172
379,1300,38.84000000000001,134,128,0.866526653120072
380,704,24.480000000000008,94,64,0.86644000045476
381,840,27.210000000000015,101,64,0.8663533564547146
382,568,19.55000000000001,77,64,0.8662667211190691
383,1276,37.65999999999998,130,128,0.8661800944469572
384,668,23.070000000000007,89,64,0.8660934764375126
385,1044,31.770000000000028,113,128,0.8660068670898688
386,896,26.72000000000001,96,128,0.8659202664031599
387,452,15.869999999999992,65,64,0.8658336743765196
388,1320,38.729999999999976,133,128,0.865747091009082
389,636,22.54000000000001,88,64,0.8656605162999811
