episode,score,reward,moves,max_tile,epsilon
1,2104,54.549999999999955,171,256,0.6032156473900013
2,1236,37.66999999999999,131,128,0.6031553258252623
3,1328,40.70000000000002,142,64,0.6030950102926798
4,1540,46.07999999999998,158,128,0.6030347007916504
5,844,27.560000000000016,102,64,0.6029743973215713
6,1492,44.429999999999986,151,128,0.6029140998818392
7,700,24.230000000000015,93,64,0.602853808471851
8,1204,36.410000000000004,127,128,0.6027935230910039
9,596,20.79000000000001,83,64,0.6027332437386947
10,800,25.86000000000001,96,64,0.6026729704143209
11,668,23.070000000000014,89,64,0.6026127031172794
12,1084,33.64000000000003,120,128,0.6025524418469678
13,1128,34.28000000000002,120,128,0.602492186602783
14,1520,44.29,149,128,0.6024319373841227
15,600,19.980000000000008,78,64,0.6023716941903843
16,2392,64.44999999999995,203,256,0.6023114570209652
17,1444,43.739999999999995,150,128,0.6022512258752631
18,668,23.910000000000004,93,64,0.6021910007526756
19,1068,31.79000000000002,111,128,0.6021307816526004
20,1144,34.98000000000002,124,128,0.6020705685744351
21,1692,47.91,159,128,0.6020103615175777
22,1392,41.44,142,128,0.6019501604814259
23,744,25.940000000000012,100,64,0.6018899654653778
24,2324,60.829999999999956,189,256,0.6018297764688312
25,680,23.190000000000012,89,64,0.6017695934911843
26,304,11.979999999999997,54,32,0.6017094165318352
27,1404,42.50000000000001,146,128,0.601649245590182
28,316,12.739999999999997,58,32,0.601589080665623
29,616,21.51,85,64,0.6015289217575565
30,1028,30.770000000000017,109,128,0.6014687688653807
31,1460,44.73999999999999,154,128,0.6014086219884942
32,1272,37.410000000000004,129,128,0.6013484811262954
33,1304,38.46000000000002,132,128,0.6012883462781827
34,1048,32.430000000000014,115,128,0.6012282174435549
35,1348,40.999999999999986,142,128,0.6011680946218105
36,1608,48.10999999999997,163,128,0.6011079778123484
37,1336,39.51,135,128,0.6010478670145671
38,936,28.480000000000018,102,128,0.6009877622278657
39,1592,48.489999999999974,167,128,0.6009276634516428
40,1320,39.56999999999999,137,128,0.6008675706852977
41,1428,42.95,147,128,0.6008074839282292
42,1372,41.44999999999999,143,128,0.6007474031798364
43,544,18.479999999999997,74,64,0.6006873284395184
44,528,18.210000000000004,73,64,0.6006272597066745
45,1072,33.09000000000002,117,128,0.6005671969807038
46,1224,36.919999999999995,128,128,0.6005071402610057
47,744,25.720000000000006,98,64,0.6004470895469797
48,1404,42.29,145,128,0.600387044838025
49,1224,36.71,127,128,0.6003270061335412
50,480,17.21,71,64,0.6002669734329278
51,704,24.48000000000001,94,64,0.6002069467355845
52,776,27.30000000000001,104,64,0.6001469260409109
53,1504,46.44,160,128,0.6000869113483068
54,1688,50.389999999999986,171,128,0.600026902657172
55,604,20.750000000000004,81,64,0.5999668999669062
56,1008,30.140000000000004,106,128,0.5999069032769095
57,1392,42.169999999999995,145,128,0.5998469125865818
58,1340,40.6,140,128,0.5997869278953232
59,420,16.199999999999996,70,32,0.5997269492025337
60,1636,48.81999999999998,166,128,0.5996669765076135
61,1436,43.25,149,128,0.5996070098099627
62,1016,30.540000000000013,108,128,0.5995470491089817
63,964,28.45000000000002,101,128,0.5994870944040708
64,228,9.329999999999998,45,32,0.5994271456946304
65,2312,60.70999999999997,189,256,0.599367202980061
66,664,22.820000000000007,88,64,0.5993072662597629
67,1384,42.51000000000001,147,128,0.5992473355331369
68,1348,39.84999999999997,137,128,0.5991874107995836
69,1312,40.31999999999998,140,128,0.5991274920585037
70,1276,38.18,132,128,0.5990675793092979
71,540,18.64,74,64,0.599007672551367
72,1344,40.64999999999999,141,128,0.5989477717841118
73,1416,42.40999999999998,145,128,0.5988878770069335
74,984,32.96000000000002,122,64,0.5988279882192328
75,272,11.139999999999995,52,32,0.5987681054204108
76,1424,43.12999999999999,149,128,0.5987082286098688
77,776,26.46000000000001,100,64,0.5986483577870079
78,1524,44.549999999999976,151,128,0.5985884929512292
79,2016,53.75999999999996,170,256,0.598528634101934
80,652,22.91000000000001,89,64,0.5984687812385239
81,380,14.84,64,32,0.5984089343604
82,1440,43.069999999999986,147,128,0.598349093466964
83,1364,40.43,139,128,0.5982892585576173
84,560,19.48,78,64,0.5982294296317615
85,1412,42.59,147,128,0.5981696066887984
86,792,27.040000000000013,102,64,0.5981097897281294
87,2352,62.79999999999994,198,256,0.5980499787491567
88,1508,45.43999999999998,156,128,0.5979901737512817
89,684,23.560000000000013,92,64,0.5979303747339066
90,576,19.220000000000002,76,64,0.5978705816964333
91,280,11.529999999999998,53,32,0.5978107946382636
92,684,23.230000000000004,89,64,0.5977510135587998
93,600,20.720000000000006,82,64,0.5976912384574439
94,616,21.500000000000007,84,64,0.5976314693335981
95,764,25.300000000000004,96,64,0.5975717061866648
96,1136,34.37,121,128,0.5975119490160461
97,1744,49.369999999999976,163,128,0.5974521978211444
98,664,23.349999999999998,91,64,0.5973924526013623
99,512,19.1,78,32,0.5973327133561022
100,880,28.660000000000007,106,64,0.5972729800847666
101,1096,33.33000000000002,117,128,0.5972132527867581
102,600,20.930000000000017,83,64,0.5971535314614794
103,608,21.110000000000003,83,64,0.5970938161083332
104,2328,61.929999999999964,195,256,0.5970341067267224
105,1392,42.69999999999998,148,128,0.5969744033160498
106,536,18.6,74,64,0.5969147058757182
107,696,23.990000000000013,93,64,0.5968550144051306
108,576,19.84,78,64,0.59679532890369
109,688,23.490000000000013,91,64,0.5967356493707997
110,1440,43.29,149,128,0.5966759758058626
111,1332,40.31000000000001,139,128,0.596616308208282
112,820,28.37000000000002,107,64,0.5965566465774612
113,1028,33.60000000000002,122,64,0.5964969909128035
114,2360,63.299999999999955,200,256,0.5964373412137123
115,584,20.450000000000014,81,64,0.5963776974795909
116,760,26.090000000000007,99,64,0.596318059709843
117,880,28.76000000000002,106,64,0.596258427903872
118,644,22.840000000000003,90,64,0.5961988020610816
119,992,31.030000000000015,111,128,0.5961391821808755
120,1456,44.48999999999998,153,128,0.5960795682626574
121,1432,43.099999999999994,148,128,0.5960199603058312
122,1224,36.919999999999995,128,128,0.5959603583098005
123,2096,55.609999999999964,175,256,0.5959007622739696
124,332,13.629999999999995,61,32,0.5958411721977422
125,680,23.19000000000001,89,64,0.5957815880805225
126,936,28.160000000000025,100,128,0.5957220099217144
127,2160,58.139999999999965,184,256,0.5956624377207222
128,784,25.490000000000006,95,64,0.5956028714769502
129,2364,63.74999999999997,201,256,0.5955433111898025
130,1436,44.28999999999999,153,128,0.5954837568586836
131,876,28.100000000000005,104,64,0.5954242084829977
132,660,21.950000000000003,85,64,0.5953646660621494
133,1396,42.629999999999974,147,128,0.5953051295955433
134,1324,39.809999999999995,137,128,0.5952455990825837
135,592,20.53000000000001,81,64,0.5951860745226755
