episode,score,reward,moves,max_tile,epsilon
207,1072,37.46999999999996,117,128,0.48379619157975157
208,1184,39.389999999999965,119,128,0.4837478119605936
209,612,24.619999999999997,84,64,0.4836994371793975
210,1160,40.19999999999995,124,128,0.4836510672356796
211,1100,38.69999999999996,120,128,0.483602702128956
212,716,28.010000000000005,93,64,0.48355434185874313
213,760,30.799999999999986,102,64,0.4835059864245573
214,2224,66.88999999999994,187,256,0.48345763582591483
215,1468,50.729999999999905,153,128,0.48340929006233224
216,2272,67.41999999999989,188,256,0.483360949133326
217,1376,47.70999999999991,145,128,0.48331261303841266
218,1000,37.44999999999997,119,64,0.48326428177710884
219,604,24.04,82,64,0.48321595534893114
220,1068,37.529999999999966,117,128,0.4831676337533963
221,628,25.28,86,64,0.4831193169900209
222,764,29.889999999999993,99,64,0.4830710050583219
223,492,20.17000000000001,71,64,0.48302269795781605
224,1368,45.97999999999995,138,128,0.48297439568802025
225,632,25.91999999999999,88,64,0.48292609824845145
226,580,23.249999999999996,79,64,0.4828778056386266
227,1468,51.22999999999991,155,128,0.4828295178580627
228,704,27.989999999999988,93,64,0.4827812349062769
229,392,18.020000000000003,66,32,0.48273295678278627
230,3088,92.5299999999999,255,256,0.482684683487108
231,252,12.370000000000005,49,32,0.4826364150187593
232,1372,45.81999999999993,138,128,0.48258815137725747
233,2396,72.10999999999989,201,256,0.48253989256211977
234,584,23.69,81,64,0.48249163857286353
235,708,27.78,92,64,0.4824433894090063
236,1280,45.39999999999993,140,128,0.48239514507006537
237,668,26.629999999999995,89,64,0.48234690555555837
238,1364,46.839999999999925,142,128,0.48229867086500283
239,2552,77.9199999999999,218,256,0.48225044099791636
240,1332,46.41999999999993,142,128,0.48220221595381657
241,1116,38.10999999999998,117,128,0.4821539957322212
242,748,28.58,94,64,0.48210578033264795
243,1136,39.65999999999997,122,128,0.48205756975461467
244,576,23.210000000000004,79,64,0.4820093639976392
245,2824,83.13999999999992,228,256,0.4819611630612395
246,780,31.749999999999996,105,64,0.48191296694493335
247,880,31.799999999999986,102,64,0.4818647756482389
248,892,30.02,94,128,0.48181658917067405
249,468,21.33,77,32,0.481768407511757
250,1580,53.09999999999991,158,128,0.48172023067100583
251,1468,48.52999999999994,145,128,0.4816720586479387
252,452,19.91999999999999,72,32,0.4816238914420739
253,984,34.43999999999998,108,128,0.4815757290529297
254,2336,70.7599999999999,198,256,0.48152757148002445
255,1044,35.689999999999976,111,128,0.4814794187228765
256,732,29.019999999999996,96,64,0.4814312707810042
257,304,14.590000000000007,57,32,0.4813831276539261
258,2824,83.13999999999987,228,256,0.4813349893411607
259,388,17.230000000000008,63,32,0.4812868558422266
260,668,25.679999999999996,86,64,0.48123872715664234
261,588,23.829999999999995,81,64,0.4811906032839267
262,1368,47.479999999999926,144,128,0.48114248422359834
263,596,24.31,83,64,0.48109436997517596
264,444,20.24000000000001,72,32,0.48104626053817845
265,432,19.67,71,32,0.48099815591212464
266,1352,46.06999999999995,139,128,0.4809500560965334
267,340,16.55,63,32,0.48090196109092376
268,1644,55.48999999999991,165,128,0.4808538708948147
269,1324,44.33999999999995,134,128,0.4808057855077252
270,900,30.95000000000001,97,128,0.4807577049291744
271,624,25.439999999999994,86,64,0.4807096291586815
272,996,37.55999999999997,120,64,0.4806615581957656
273,1204,42.73999999999997,132,128,0.480613492039946
274,700,27.949999999999992,93,64,0.48056543069074203
275,2028,60.22999999999989,169,256,0.480517374147673
276,864,32.63999999999999,106,64,0.4804693224102582
277,944,36.389999999999986,117,64,0.48042127547801716
278,772,30.16999999999998,99,64,0.4803732333504694
279,1212,41.96999999999994,129,128,0.48032519602713436
280,576,23.010000000000005,79,64,0.48027716350753163
281,1128,39.07999999999995,120,128,0.48022913579118087
282,2148,64.8799999999999,182,256,0.48018111287760173
283,1496,52.309999999999896,159,128,0.480133094766314
284,2364,71.08999999999989,199,256,0.48008508145683737
285,1008,34.179999999999986,106,128,0.4800370729486917
286,892,33.86999999999999,109,64,0.47998906924139684
287,1308,44.429999999999964,135,128,0.4799410703344727
288,824,32.23999999999999,106,64,0.47989307622743926
289,1556,52.559999999999896,158,128,0.47984508691981653
290,656,25.809999999999995,87,64,0.47979710241112455
291,1088,37.67999999999997,116,128,0.47974912270088343
292,716,28.26,94,64,0.47970114778861334
293,1000,34.299999999999976,106,128,0.4796531776738345
294,1036,36.409999999999975,113,128,0.4796052123560671
295,2208,65.37999999999988,182,256,0.4795572518348315
296,1084,40.53999999999996,128,64,0.47950929610964804
297,1708,57.87999999999989,172,128,0.4794613451800371
298,604,23.890000000000008,81,64,0.4794133990455191
299,448,18.980000000000008,68,64,0.47936545770561456
300,760,28.600000000000005,94,64,0.479317521159844
301,2384,73.23999999999991,206,256,0.479269589407728
302,788,31.629999999999992,105,64,0.4792216624487872
303,640,24.899999999999988,84,64,0.47917374028254234
304,1576,55.30999999999989,167,128,0.4791258229085141
305,844,32.14,104,64,0.4790779103262232
306,716,29.109999999999996,97,64,0.47903000253519057
307,1208,40.92999999999996,125,128,0.47898209953493703
308,632,25.819999999999993,88,64,0.47893420132498354
309,640,24.849999999999998,83,64,0.47888630790485104
310,1144,39.78999999999996,123,128,0.47883841927406057
311,180,10.3,44,16,0.4787905354321332
312,608,24.279999999999994,82,64,0.47874265637859
313,284,13.940000000000001,54,32,0.47869478211295213
314,1440,49.39999999999991,150,128,0.47864691263474085
315,1316,44.35999999999994,134,128,0.4785990479434774
316,1064,37.43999999999997,116,128,0.4785511880386831
317,1004,33.98999999999999,105,128,0.47850333291987923
318,1204,41.339999999999954,126,128,0.47845548258658727
319,1284,43.139999999999944,130,128,0.4784076370383286
320,580,23.29999999999999,80,64,0.47835979627462477
321,976,34.30999999999999,107,128,0.47831196029499734
322,1228,43.07999999999995,132,128,0.47826412909896787
323,1304,44.839999999999925,136,128,0.47821630268605797
324,2488,76.77999999999993,216,256,0.47816848105578935
325,1708,58.62999999999989,175,128,0.4781206642076838
326,1368,46.77999999999992,142,128,0.47807285214126305
327,876,34.01,111,64,0.4780250448560489
328,1464,50.98999999999991,155,128,0.4779772423515633
329,964,32.68999999999998,101,128,0.47792944462732817
330,848,31.38000000000001,100,64,0.47788165168286545
331,1356,46.40999999999992,141,128,0.4778338635176972
332,676,27.709999999999997,93,64,0.47778608013134544
333,1112,39.31999999999995,122,128,0.4777383015233323
334,1224,41.289999999999964,125,128,0.47769052769318
335,1364,45.33999999999995,136,128,0.47764275864041067
336,596,24.459999999999997,84,64,0.4775949943645466
337,192,10.320000000000004,44,16,0.47754723486511014
338,924,31.339999999999993,98,128,0.47749948014162363
339,656,25.259999999999998,84,64,0.4774517301936095
340,644,25.389999999999993,85,64,0.4774039850205901
341,1204,41.88999999999995,129,128,0.4773562446220881
342,1116,38.35999999999996,118,128,0.4773085089976259
343,696,27.409999999999997,91,64,0.47726077814672613
344,1516,51.45999999999991,154,128,0.47721305206891146
345,1168,41.97999999999994,130,128,0.4771653307637046
346,1220,41.54999999999995,127,128,0.4771176142306282
347,812,31.819999999999997,104,64,0.47706990246920516
348,1552,51.86999999999991,155,128,0.47702219547895824
349,932,31.419999999999998,98,128,0.4769744932594103
350,1316,45.50999999999995,139,128,0.4769267958100844
351,1400,47.69999999999994,144,128,0.4768791031305034
352,536,21.309999999999995,73,64,0.47683141522019035
353,580,23.549999999999997,81,64,0.4767837320786683
354,464,19.240000000000002,68,64,0.47673605370546046
355,900,33.69999999999999,108,64,0.4766883801000899
356,556,22.66000000000001,78,64,0.4766407112620799
357,672,26.670000000000005,89,64,0.4765930471909537
358,748,28.930000000000003,95,64,0.4765453878862346
359,1264,42.33999999999997,128,128,0.47649773334744594
360,1492,51.419999999999916,156,128,0.4764500835741112
361,700,27.94999999999999,93,64,0.4764024385657538
362,1380,48.09999999999992,146,128,0.47635479832189725
363,744,29.439999999999998,98,64,0.4763071628420651
