episode,score,reward,moves,max_tile,epsilon
74,2100,20.999999999999968,174,256,0.8933642507618123
75,1428,14.27999999999999,147,128,0.8932749143367361
76,1772,17.71999999999997,184,128,0.8931855868453025
77,788,7.8800000000000034,103,64,0.8930962682866179
78,1208,12.079999999999984,128,128,0.8930069586597893
79,844,8.440000000000001,108,64,0.8929176579639233
80,940,9.399999999999999,96,128,0.8928283661981269
81,1336,13.359999999999983,140,128,0.8927390833615071
82,908,9.079999999999997,113,64,0.892649809453171
83,676,6.7600000000000025,90,64,0.8925605444722257
84,1388,13.879999999999981,148,128,0.8924712884177785
85,1356,13.559999999999992,138,128,0.8923820412889367
86,1048,10.479999999999993,113,128,0.8922928030848079
87,1000,10.0,105,128,0.8922035738044993
88,1480,14.79999999999999,144,128,0.8921143534471189
89,984,9.839999999999996,106,128,0.8920251420117742
90,1440,14.399999999999984,152,128,0.891935939497573
91,920,9.199999999999998,115,64,0.8918467459036232
92,1076,10.759999999999998,118,128,0.8917575612290328
93,728,7.280000000000004,96,64,0.8916683854729099
94,976,9.759999999999994,100,128,0.8915792186343626
95,988,9.879999999999997,119,64,0.8914900607124991
96,628,6.280000000000002,88,64,0.8914009117064279
97,968,9.680000000000001,99,128,0.8913117716152572
98,664,6.640000000000003,87,64,0.8912226404380957
99,544,5.440000000000002,71,64,0.891133518174052
100,1648,16.479999999999983,166,128,0.8910444048222346
101,1420,14.199999999999982,145,128,0.8909553003817523
102,376,3.7600000000000007,64,32,0.8908662048517141
103,740,7.400000000000003,98,64,0.890777118231229
104,1280,12.799999999999992,130,128,0.8906880405194059
105,616,6.160000000000003,85,64,0.890598971715354
106,1092,10.919999999999998,115,128,0.8905099118181824
107,1100,10.999999999999996,120,128,0.8904208608270006
108,588,5.880000000000001,80,64,0.8903318187409178
109,656,6.560000000000003,91,64,0.8902427855590438
110,1092,10.919999999999996,115,128,0.8901537612804878
111,220,2.2000000000000006,43,32,0.8900647459043598
112,888,8.879999999999997,118,64,0.8899757394297694
113,688,6.8800000000000034,90,64,0.8898867418558264
114,1176,11.759999999999991,127,128,0.8897977531816408
115,1000,9.999999999999998,105,128,0.8897087734063226
116,1748,17.479999999999986,167,128,0.889619802528982
117,1276,12.759999999999991,129,128,0.8895308405487291
118,1468,14.679999999999984,153,128,0.8894418874646742
119,1164,11.639999999999997,125,128,0.8893529432759277
120,1500,14.999999999999991,156,128,0.8892640079816001
121,2468,24.67999999999996,214,256,0.8891750815808019
122,1180,11.799999999999995,131,128,0.8890861640726438
123,1060,10.599999999999994,129,64,0.8889972554562366
124,1416,14.15999999999999,148,128,0.888908355730691
125,696,6.960000000000003,91,64,0.888819464895118
126,1296,12.959999999999987,134,128,0.8887305829486285
127,1312,13.119999999999992,135,128,0.8886417098903336
128,980,9.799999999999999,104,128,0.8885528457193446
129,1048,10.479999999999997,113,128,0.8884639904347726
130,1348,13.479999999999988,139,128,0.8883751440357291
131,1404,14.03999999999999,144,128,0.8882863065213256
132,1436,14.359999999999987,148,128,0.8881974778906735
133,1724,17.239999999999988,158,128,0.8881086581428844
134,1324,13.239999999999984,138,128,0.8880198472770702
135,1560,15.599999999999985,152,128,0.8879310452923425
136,864,8.639999999999999,106,64,0.8878422521878132
137,1024,10.239999999999993,108,128,0.8877534679625945
138,596,5.960000000000003,84,64,0.8876646926157982
139,292,2.9200000000000004,53,32,0.8875759261465366
140,400,4.000000000000002,63,32,0.887487168553922
141,488,4.880000000000003,79,32,0.8873984198370666
142,672,6.720000000000003,87,64,0.8873096799950829
143,1384,13.839999999999991,147,128,0.8872209490270834
144,340,3.400000000000001,56,32,0.8871322269321806
145,564,5.640000000000002,77,64,0.8870435137094874
146,1068,10.68,117,128,0.8869548093581164
147,1456,14.559999999999986,153,128,0.8868661138771806
148,696,6.960000000000003,92,64,0.8867774272657929
149,572,5.720000000000002,78,64,0.8866887495230663
